Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
CHIHUAHUA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
CAMPECHE,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
AGUASCALIENTES,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
DISTRITO FEDERAL,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
TLAXCALA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
ZACATECAS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2018
CHIAPAS,58.0,105.0,10.0,7.0,7.0,23.0,17.0,30.0,0.0,0.0,04,2018
VERACRUZ,162.0,96.0,8.0,3.0,4.0,1.0,12.0,4.0,0.0,0.0,04,2018
JALISCO,278.0,155.0,9.0,2.0,3.0,0.0,12.0,2.0,0.0,0.0,04,2018
MÉXICO,14.0,14.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,04,2018
PUEBLA,51.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,04,2018
MICHOACÁN,80.0,42.0,16.0,1.0,2.0,0.0,18.0,1.0,0.0,0.0,04,2018
MORELOS,119.0,37.0,3.0,0.0,11.0,1.0,14.0,1.0,0.0,0.0,04,2018
QUINTANA ROO,38.0,33.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,04,2018
SINALOA,120.0,75.0,6.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,04,2018
NUEVO LEÓN,261.0,25.0,14.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,04,2018
GUANAJUATO,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
TAMAULIPAS,231.0,38.0,12.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,04,2018
HIDALGO,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
DURANGO,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
GUERRERO,83.0,46.0,8.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,04,2018
SONORA,19.0,32.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,04,2018
SAN LUIS POTOSÍ,24.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,04,2018
COAHUILA,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,04,2018
YUCATÁN,71.0,33.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,04,2018
OAXACA,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
NAYARIT,93.0,17.0,8.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,04,2018
TABASCO,71.0,43.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,04,2018
COLIMA,59.0,67.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,04,2018
QUERÉTARO,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
BAJA CALIFORNIA SUR,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
BAJA CALIFORNIA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
CHIHUAHUA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
CAMPECHE,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
AGUASCALIENTES,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
DISTRITO FEDERAL,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
TLAXCALA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
ZACATECAS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2018
CHIAPAS,"3,380","9,928",433,719,711.0,"2,408","1,144","3,127",9.0,39.0,46,2018
VERACRUZ,"5,285","13,584",950,"1,891",286.0,360,"1,236","2,251",6.0,7.0,46,2018
JALISCO,"10,014","12,983",634,"1,710",98.0,317,732,"2,027",4.0,6.0,46,2018
NUEVO LEÓN,"10,735","5,871","1,283",377,422.0,269,"1,705",646,1.0,0.0,46,2018
SAN LUIS POTOSÍ,684,"2,041",112,584,2.0,29,114,613,0.0,0.0,46,2018
MICHOACÁN**,"1,773","1,861",267,260,21.0,6,288,266,1.0,1.0,46,2018
OAXACA,"1,844","4,548",82,148,16.0,106,98,254,3.0,6.0,46,2018
TAMAULIPAS,"4,954","1,720",450,154,40.0,17,490,171,1.0,1.0,46,2018
BAJA CALIFORNIA SUR,498,"1,507",29,127,2.0,29,31,156,1.0,0.0,46,2018
QUINTANA ROO,806,"1,343",90,106,33.0,29,123,135,1.0,0.0,46,2018
HIDALGO,932,421,403,128,4.0,4,407,132,0.0,0.0,46,2018
PUEBLA,"2,011",705,438,112,42.0,1,480,113,4.0,0.0,46,2018
MÉXICO,"1,508",702,222,109,8.0,1,230,110,0.0,0.0,46,2018
GUERRERO,"1,693","1,775",200,54,151.0,41,351,95,2.0,2.0,46,2018
SINALOA,"1,415","1,938",67,78,7.0,5,74,83,0.0,0.0,46,2018
MORELOS,"3,225","1,417",55,17,139.0,55,194,72,5.0,0.0,46,2018
NAYARIT,"2,473","1,020",69,52,21.0,18,90,70,1.0,1.0,46,2018
COAHUILA,"2,580",807,51,52,33.0,9,84,61,3.0,1.0,46,2018
TABASCO,868,945,54,36,31.0,16,85,52,1.0,0.0,46,2018
COLIMA,"1,294","1,326",36,33,10.0,17,46,50,0.0,0.0,46,2018
GUANAJUATO**,"19,260",896,"3,521",36,276.0,1,"3,797",37,13.0,0.0,46,2018
SONORA,"1,202",866,145,18,13.0,1,158,19,4.0,0.0,46,2018
YUCATÁN,"1,341","1,032",74,7,32.0,4,106,11,1.0,0.0,46,2018
DURANGO,850,68,340,7,11.0,0,351,7,1.0,0.0,46,2018
BAJA CALIFORNIA,149,81,10,4,0.0,0,10,4,0.0,0.0,46,2018
ZACATECAS,29,24,0,3,0.0,0,0,3,0.0,0.0,46,2018
QUERÉTARO,153,35,22,2,0.0,0,22,2,0.0,0.0,46,2018
AGUASCALIENTES,16,17,4,0,0.0,0,4,0,0.0,0.0,46,2018
CAMPECHE,482,342,5,0,4.0,0,9,0,0.0,0.0,46,2018
CHIHUAHUA,57,14,9,0,1.0,0,10,0,0.0,0.0,46,2018
CD MÉXICO,148,192,0,0,0.0,0,0,0,0.0,0.0,46,2018
TLAXCALA,12,10,0,0,0.0,0,0,0,0.0,0.0,46,2018
CHIAPAS,"3,422","10,085",443,730,719.0,"2,466","1,162","3,196",9.0,39.0,47,2018
VERACRUZ,"5,407","14,082",979,"1,972",297.0,390,"1,276","2,362",6.0,9.0,47,2018
JALISCO,"10,598","13,559",750,"1,875",108.0,359,858,"2,234",4.0,6.0,47,2018
NUEVO LEÓN,"11,178","5,986","1,313",426,488.0,331,"1,801",757,1.0,0.0,47,2018
SAN LUIS POTOSÍ,696,"2,120",113,594,3.0,29,116,623,0.0,0.0,47,2018
MICHOACÁN,"1,823","1,912",273,271,22.0,6,295,277,1.0,1.0,47,2018
OAXACA,"1,893","4,670",84,155,16.0,110,100,265,3.0,6.0,47,2018
TAMAULIPAS,"5,083","1,754",458,166,41.0,19,499,185,1.0,1.0,47,2018
BAJA CALIFORNIA SUR,527,"1,591",30,129,2.0,30,32,159,1.0,0.0,47,2018
QUINTANA ROO,824,"1,372",90,122,34.0,34,124,156,1.0,0.0,47,2018
HIDALGO,939,423,403,131,5.0,4,408,135,0.0,0.0,47,2018
PUEBLA,"2,046",736,448,121,43.0,1,491,122,5.0,0.0,47,2018
MÉXICO,"1,567",712,222,109,8.0,1,230,110,0.0,0.0,47,2018
GUERRERO,"1,718","1,824",201,57,157.0,43,358,100,2.0,2.0,47,2018
SINALOA,"1,503","2,018",69,93,8.0,5,77,98,0.0,0.0,47,2018
NAYARIT,"2,504","1,106",70,59,21.0,20,91,79,1.0,1.0,47,2018
MORELOS,"3,279","1,453",55,17,139.0,58,194,75,5.0,0.0,47,2018
COAHUILA,"2,757",836,52,53,36.0,11,88,64,3.0,2.0,47,2018
TABASCO,876,974,54,39,31.0,23,85,62,1.0,0.0,47,2018
COLIMA,"1,326","1,353",38,36,10.0,18,48,54,0.0,0.0,47,2018
GUANAJUATO,"19,838",904,"3,677",37,289.0,1,"3,966",38,14.0,0.0,47,2018
SONORA,"1,242",891,145,20,13.0,1,158,21,4.0,0.0,47,2018
YUCATÁN,"1,351","1,048",75,8,32.0,4,107,12,1.0,0.0,47,2018
DURANGO,911,69,343,7,11.0,0,354,7,1.0,0.0,47,2018
BAJA CALIFORNIA,151,84,11,4,0.0,0,11,4,0.0,0.0,47,2018
ZACATECAS,29,24,0,3,0.0,0,0,3,0.0,0.0,47,2018
QUERÉTARO,194,35,35,2,0.0,0,35,2,0.0,0.0,47,2018
AGUASCALIENTES,17,17,4,0,0.0,0,4,0,0.0,0.0,47,2018
CAMPECHE,486,340,5,0,4.0,0,9,0,0.0,0.0,47,2018
CHIHUAHUA,57,14,9,0,1.0,0,10,0,0.0,0.0,47,2018
CD MÉXICO,151,194,0,0,0.0,0,0,0,0.0,0.0,47,2018
TLAXCALA,12,11,0,0,0.0,0,0,0,0.0,0.0,47,2018
CHIAPAS,"2,157","4,053",244.0,292.0,381.0,"1,102",625.0,"1,394",7.0,13.0,31,2018
VERACRUZ,"2,316","2,762",309.0,244.0,103.0,47,412.0,291,2.0,0.0,31,2018
JALISCO,"2,989","2,598",204.0,207.0,19.0,26,223.0,233,0.0,0.0,31,2018
SAN LUIS POTOSÍ,387,455,57.0,103.0,0.0,5,57.0,108,0.0,0.0,31,2018
MICHOACÁN,873,742,104.0,66.0,10.0,2,114.0,68,0.0,1.0,31,2018
MÉXICO,615,321,142.0,60.0,3.0,1,145.0,61,0.0,0.0,31,2018
TAMAULIPAS,"1,827",808,210.0,46.0,14.0,6,224.0,52,0.0,1.0,31,2018
GUERRERO,"1,070",863,125.0,17.0,98.0,21,223.0,38,2.0,0.0,31,2018
NUEVO LEÓN,"2,985",931,290.0,16.0,18.0,13,308.0,29,1.0,0.0,31,2018
QUINTANA ROO,559,674,72.0,16.0,25.0,2,97.0,18,1.0,0.0,31,2018
MORELOS,"1,515",687,46.0,4.0,74.0,11,120.0,15,4.0,0.0,31,2018
OAXACA,778,"1,035",25.0,12.0,7.0,3,32.0,15,1.0,1.0,31,2018
PUEBLA,866,260,114.0,14.0,14.0,0,128.0,14,3.0,0.0,31,2018
GUANAJUATO,391,588,120.0,9.0,1.0,0,121.0,9,0.0,0.0,31,2018
COLIMA,585,610,30.0,2.0,5.0,4,35.0,6,0.0,0.0,31,2018
NAYARIT,"1,248",313,54.0,2.0,18.0,4,72.0,6,1.0,1.0,31,2018
HIDALGO,247,114,51.0,4.0,1.0,0,52.0,4,0.0,0.0,31,2018
BAJA CALIFORNIA SUR,174,228,6.0,2.0,2.0,1,8.0,3,1.0,0.0,31,2018
SINALOA,465,427,42.0,3.0,3.0,0,45.0,3,0.0,0.0,31,2018
TABASCO,602,312,44.0,1.0,22.0,1,66.0,2,0.0,0.0,31,2018
AGUASCALIENTES,7,12,2.0,0.0,0.0,0,2.0,0,0.0,0.0,31,2018
BAJA CALIFORNIA,93,52,5.0,0.0,0.0,0,5.0,0,0.0,0.0,31,2018
CAMPECHE,339,220,4.0,0.0,4.0,0,8.0,0,0.0,0.0,31,2018
COAHUILA,174,73,10.0,0.0,1.0,0,11.0,0,0.0,0.0,31,2018
CHIHUAHUA,6,7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31,2018
CD MÉXICO,86,107,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31,2018
DURANGO,48,39,4.0,0.0,0.0,0,4.0,0,0.0,0.0,31,2018
QUERÉTARO,19,17,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31,2018
SONORA,572,256,45.0,0.0,6.0,0,51.0,0,3.0,0.0,31,2018
TLAXCALA,9,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31,2018
YUCATÁN,778,639,52.0,0.0,22.0,0,74.0,0,0.0,0.0,31,2018
ZACATECAS,11,4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,31,2018
CHIAPAS,"2,068","3,798",233.0,276.0,359.0,"1,023",592.0,"1,299",7.0,11.0,30,2018
VERACRUZ,"2,194","2,499",286.0,188.0,96.0,41,382.0,229,2.0,0.0,30,2018
JALISCO,"2,861","2,353",177.0,176.0,16.0,22,193.0,198,0.0,0.0,30,2018
SAN LUIS POTOSÍ,369,424,55.0,83.0,0.0,1,55.0,84,0.0,0.0,30,2018
MICHOACÁN,847,703,102.0,63.0,10.0,2,112.0,65,0.0,1.0,30,2018
MÉXICO,581,294,137.0,58.0,3.0,1,140.0,59,0.0,0.0,30,2018
TAMAULIPAS,"1,638",786,190.0,42.0,14.0,5,204.0,47,0.0,1.0,30,2018
GUERRERO,"1,037",823,119.0,16.0,93.0,19,212.0,35,2.0,0.0,30,2018
NUEVO LEÓN,"2,824",834,264.0,10.0,16.0,10,280.0,20,1.0,0.0,30,2018
QUINTANA ROO,544,644,69.0,14.0,21.0,2,90.0,16,1.0,0.0,30,2018
MORELOS,"1,440",652,45.0,4.0,71.0,11,116.0,15,4.0,0.0,30,2018
PUEBLA,820,244,104.0,12.0,12.0,0,116.0,12,3.0,0.0,30,2018
OAXACA,768,926,25.0,9.0,7.0,2,32.0,11,1.0,1.0,30,2018
GUANAJUATO,303,579,83.0,9.0,1.0,0,84.0,9,0.0,0.0,30,2018
NAYARIT,"1,205",295,52.0,2.0,15.0,4,67.0,6,1.0,1.0,30,2018
COLIMA,561,578,30.0,2.0,5.0,3,35.0,5,0.0,0.0,30,2018
HIDALGO,231,107,42.0,4.0,1.0,0,43.0,4,0.0,0.0,30,2018
BAJA CALIFORNIA SUR,166,212,6.0,1.0,2.0,1,8.0,2,1.0,0.0,30,2018
SINALOA,449,414,38.0,2.0,0.0,0,38.0,2,0.0,0.0,30,2018
TABASCO,591,304,43.0,1.0,22.0,0,65.0,1,0.0,0.0,30,2018
AGUASCALIENTES,7,12,2.0,0.0,0.0,0,2.0,0,0.0,0.0,30,2018
BAJA CALIFORNIA,92,47,5.0,0.0,0.0,0,5.0,0,0.0,0.0,30,2018
CAMPECHE,330,211,4.0,0.0,4.0,0,8.0,0,0.0,0.0,30,2018
COAHUILA,165,72,10.0,0.0,1.0,0,11.0,0,0.0,0.0,30,2018
CHIHUAHUA,6,6,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30,2018
CD MÉXICO,81,104,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30,2018
DURANGO,47,39,4.0,0.0,0.0,0,4.0,0,0.0,0.0,30,2018
QUERÉTARO,16,16,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30,2018
SONORA,552,243,43.0,0.0,6.0,0,49.0,0,3.0,0.0,30,2018
TLAXCALA,9,3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30,2018
YUCATÁN,729,611,50.0,0.0,21.0,0,71.0,0,0.0,0.0,30,2018
ZACATECAS,11,4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,30,2018
CHIAPAS,268,635.0,38.0,26.0,39.0,211.0,77.0,237.0,0.0,0.0,12,2018
JALISCO,762,493.0,35.0,18.0,9.0,3.0,44.0,21.0,0.0,0.0,12,2018
VERACRUZ,530,536.0,53.0,8.0,28.0,4.0,81.0,12.0,0.0,0.0,12,2018
GUERRERO,316,230.0,39.0,5.0,26.0,6.0,65.0,11.0,0.0,0.0,12,2018
MICHOACÁN,271,198.0,49.0,9.0,4.0,0.0,53.0,9.0,0.0,0.0,12,2018
MÉXICO,71,58.0,13.0,6.0,0.0,0.0,13.0,6.0,0.0,0.0,12,2018
COLIMA,214,198.0,7.0,0.0,2.0,3.0,9.0,3.0,0.0,0.0,12,2018
TAMAULIPAS,505,205.0,51.0,2.0,4.0,1.0,55.0,3.0,0.0,0.0,12,2018
NUEVO LEÓN,"1,056",183.0,80.0,1.0,0.0,1.0,80.0,2.0,0.0,0.0,12,2018
QUINTANA ROO,160,149.0,14.0,1.0,6.0,1.0,20.0,2.0,1.0,0.0,12,2018
PUEBLA,204,33.0,23.0,1.0,2.0,0.0,25.0,1.0,0.0,0.0,12,2018
MORELOS,413,195.0,17.0,0.0,26.0,1.0,43.0,1.0,0.0,0.0,12,2018
SINALOA,250,194.0,19.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,12,2018
HIDALGO,45,35.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,12,2018
NAYARIT,312,80.0,19.0,0.0,6.0,1.0,25.0,1.0,0.0,0.0,12,2018
GUANAJUATO,11,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
DURANGO,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
SONORA,136,86.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,12,2018
SAN LUIS POTOSÍ,83,36.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12,2018
COAHUILA,60,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,2018
YUCATÁN,163,141.0,10.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,12,2018
OAXACA,211,89.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,12,2018
TABASCO,194,117.0,17.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,12,2018
QUERÉTARO,8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
BAJA CALIFORNIA SUR,56,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
BAJA CALIFORNIA,22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
CHIHUAHUA,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
CAMPECHE,96,46.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,2018
AGUASCALIENTES,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
DISTRITO FEDERAL,25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
TLAXCALA,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
ZACATECAS,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2018
CHIAPAS,302,687.0,42.0,28.0,51.0,240.0,93.0,268.0,0.0,0.0,13,2018
JALISCO,848,515.0,39.0,20.0,10.0,3.0,49.0,23.0,0.0,0.0,13,2018
VERACRUZ,624,570.0,66.0,8.0,30.0,4.0,96.0,12.0,0.0,0.0,13,2018
GUERRERO,367,250.0,48.0,5.0,29.0,6.0,77.0,11.0,0.0,0.0,13,2018
MICHOACÁN,289,206.0,53.0,9.0,5.0,0.0,58.0,9.0,0.0,0.0,13,2018
MÉXICO,76,61.0,13.0,6.0,0.0,0.0,13.0,6.0,0.0,0.0,13,2018
COLIMA,250,203.0,8.0,0.0,2.0,3.0,10.0,3.0,0.0,0.0,13,2018
TAMAULIPAS,530,227.0,54.0,2.0,5.0,1.0,59.0,3.0,0.0,0.0,13,2018
NUEVO LEÓN,"1,134",196.0,84.0,1.0,1.0,1.0,85.0,2.0,0.0,0.0,13,2018
QUINTANA ROO,178,163.0,16.0,1.0,6.0,1.0,22.0,2.0,1.0,0.0,13,2018
PUEBLA,241,35.0,25.0,1.0,3.0,0.0,28.0,1.0,0.0,0.0,13,2018
MORELOS,453,210.0,17.0,0.0,27.0,1.0,44.0,1.0,0.0,0.0,13,2018
SINALOA,261,198.0,21.0,1.0,0.0,0.0,21.0,1.0,0.0,0.0,13,2018
HIDALGO,50,36.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,13,2018
NAYARIT,361,84.0,19.0,0.0,6.0,1.0,25.0,1.0,0.0,0.0,13,2018
GUANAJUATO,11,87.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13,2018
DURANGO,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
SONORA,157,89.0,8.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,13,2018
SAN LUIS POTOSÍ,93,40.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13,2018
COAHUILA,63,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,2018
YUCATÁN,184,144.0,15.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,13,2018
OAXACA,229,106.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,13,2018
TABASCO,207,123.0,17.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,13,2018
QUERÉTARO,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
BAJA CALIFORNIA SUR,66,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
BAJA CALIFORNIA,30,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,2018
CHIHUAHUA,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
CAMPECHE,102,49.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,2018
AGUASCALIENTES,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
DISTRITO FEDERAL,27,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
TLAXCALA,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
ZACATECAS,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2018
CHIAPAS,"3,587","10,487",451,753,758.0,"2,580","1,209","3,333",10.0,39.0,51,2018
JALISCO,"11,778","14,834",986,"2,209",128.0,439,"1,114","2,648",4.0,6.0,51,2018
VERACRUZ,"5,677","15,750","1,031","2,193",323.0,449,"1,354","2,642",6.0,11.0,51,2018
NUEVO LEÓN,"12,231","6,111","1,388",486,573.0,382,"1,961",868,1.0,0.0,51,2018
SAN LUIS POTOSÍ,710,"2,248",116,629,4.0,30,120,659,0.0,0.0,51,2018
MICHOACÁN,"1,929","2,080",303,306,24.0,9,327,315,1.0,2.0,51,2018
OAXACA,"1,981","5,093",88,179,17.0,123,105,302,3.0,7.0,51,2018
TAMAULIPAS,"5,409","1,871",485,180,43.0,22,528,202,1.0,1.0,51,2018
QUINTANA ROO,881,"1,574",94,153,36.0,38,130,191,1.0,0.0,51,2018
BAJA CALIFORNIA SUR,603,"1,857",30,145,2.0,34,32,179,1.0,0.0,51,2018
HIDALGO,954,439,404,134,7.0,5,411,139,0.0,0.0,51,2018
PUEBLA,"2,118",782,461,128,44.0,1,505,129,5.0,0.0,51,2018
GUERRERO,"1,771","1,963",203,66,159.0,54,362,120,2.0,2.0,51,2018
MÉXICO,"1,627",731,457,110,8.0,1,465,111,0.0,0.0,51,2018
SINALOA,"1,691","2,210",70,97,8.0,7,78,104,0.0,0.0,51,2018
NAYARIT,"2,576","1,225",74,68,22.0,29,96,97,1.0,1.0,51,2018
MORELOS,"3,400","1,565",58,19,151.0,75,209,94,5.0,0.0,51,2018
TABASCO,908,"1,133",55,53,32.0,36,87,89,1.0,0.0,51,2018
COAHUILA,"3,131",876,65,57,47.0,13,112,70,3.0,3.0,51,2018
COLIMA,"1,392","1,482",40,40,11.0,20,51,60,0.0,0.0,51,2018
GUANAJUATO,"20,413",921,"3,833",38,304.0,1,"4,137",39,14.0,0.0,51,2018
SONORA,"1,333",980,145,25,13.0,2,158,27,4.0,0.0,51,2018
YUCATÁN,"1,395","1,113",76,13,35.0,6,111,19,1.0,0.0,51,2018
DURANGO,990,70,356,7,12.0,0,368,7,1.0,0.0,51,2018
BAJA CALIFORNIA,160,86,11,4,0.0,0,11,4,0.0,0.0,51,2018
QUERÉTARO,211,41,38,2,0.0,0,38,2,0.0,0.0,51,2018
ZACATECAS,33,24,0,3,0.0,0,0,3,0.0,0.0,51,2018
AGUASCALIENTES,17,17,4,0,0.0,0,4,0,0.0,0.0,51,2018
CAMPECHE,500,349,5,0,5.0,0,10,0,0.0,0.0,51,2018
CHIHUAHUA,57,16,9,0,1.0,0,10,0,0.0,0.0,51,2018
CD MÉXICO,158,201,0,0,0.0,0,0,0,0.0,0.0,51,2018
TLAXCALA,12,11,0,0,0.0,0,0,0,0.0,0.0,51,2018
CHIAPAS,"3,550","10,413",449,748,756.0,"2,560","1,205","3,308",10.0,39.0,50,2018
VERACRUZ,"5,646","15,470","1,026","2,169",318.0,445,"1,344","2,614",6.0,10.0,50,2018
JALISCO,"11,690","14,640",972,"2,165",127.0,429,"1,099","2,594",4.0,6.0,50,2018
NUEVO LEÓN,"12,196","6,095","1,381",486,539.0,382,"1,920",868,1.0,0.0,50,2018
SAN LUIS POTOSÍ,709,"2,232",115,625,4.0,30,119,655,0.0,0.0,50,2018
MICHOACÁN,"1,917","2,036",303,300,24.0,7,327,307,1.0,1.0,50,2018
OAXACA,"1,972","5,036",88,177,17.0,123,105,300,3.0,7.0,50,2018
TAMAULIPAS,"5,393","1,858",484,180,42.0,21,526,201,1.0,1.0,50,2018
BAJA CALIFORNIA SUR,594,"1,792",30,144,2.0,34,32,178,1.0,0.0,50,2018
QUINTANA ROO**,873,"1,531",94,142,36.0,36,130,178,1.0,0.0,50,2018
HIDALGO,951,438,404,134,7.0,5,411,139,0.0,0.0,50,2018
PUEBLA,"2,114",778,461,127,44.0,1,505,128,5.0,0.0,50,2018
GUERRERO,"1,765","1,945",202,66,159.0,54,361,120,2.0,2.0,50,2018
MÉXICO**,"1,623",728,457,110,8.0,1,465,111,0.0,0.0,50,2018
SINALOA,"1,666","2,170",70,97,8.0,7,78,104,0.0,0.0,50,2018
NAYARIT,"2,567","1,212",74,68,22.0,27,96,95,1.0,1.0,50,2018
MORELOS,"3,388","1,545",58,18,151.0,71,209,89,5.0,0.0,50,2018
TABASCO,903,"1,099",55,52,32.0,35,87,87,1.0,0.0,50,2018
COAHUILA,"3,119",875,63,57,44.0,12,107,69,3.0,3.0,50,2018
COLIMA,"1,381","1,460",40,38,11.0,20,51,58,0.0,0.0,50,2018
GUANAJUATO,"20,388",920,"3,830",38,303.0,1,"4,133",39,14.0,0.0,50,2018
SONORA,"1,329",968,145,24,13.0,2,158,26,4.0,0.0,50,2018
YUCATÁN,"1,392","1,107",75,11,35.0,5,110,16,1.0,0.0,50,2018
DURANGO,988,70,356,7,12.0,0,368,7,1.0,0.0,50,2018
BAJA CALIFORNIA,159,85,11,4,0.0,0,11,4,0.0,0.0,50,2018
ZACATECAS,32,24,0,3,0.0,0,0,3,0.0,0.0,50,2018
QUERÉTARO,211,39,38,2,0.0,0,38,2,0.0,0.0,50,2018
AGUASCALIENTES,17,17,4,0,0.0,0,4,0,0.0,0.0,50,2018
CAMPECHE,499,348,5,0,5.0,0,10,0,0.0,0.0,50,2018
CHIHUAHUA,57,16,9,0,1.0,0,10,0,0.0,0.0,50,2018
