Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
TABASCO,"1,146","7,587",56,262,36,677,92,939,1.0,10.0,52,2019
HIDALGO,439,"2,524",134,846,5,66,139,912,0.0,1.0,52,2019
GUERRERO,"1,972","10,509",66,315,54,591,120,906,2.0,18.0,52,2019
NUEVO LEÓN,"6,120","4,071",535,411,452,317,987,728,0.0,0.0,52,2019
NAYARIT,"1,232","6,620",70,258,29,454,99,712,1.0,1.0,52,2019
YUCATÁN,"1,125","4,753",13,261,6,392,19,653,0.0,1.0,52,2019
SONORA,982,"2,606",25,354,2,85,27,439,0.0,0.0,52,2019
TAMAULIPAS,"1,881","6,340",180,281,23,119,203,400,1.0,0.0,52,2019
COLIMA,"1,494","3,048",41,129,20,160,61,289,0.0,1.0,52,2019
SINALOA,"2,221","1,679",97,212,7,55,104,267,0.0,0.0,52,2019
GUANAJUATO,921,"2,558",38,237,1,20,39,257,0.0,0.0,52,2019
COAHUILA,876,419,57,95,13,19,70,114,3.0,0.0,52,2019
CAMPECHE,349,"1,730",0,45,0,64,0,109,0.0,0.0,52,2019
BAJA CALIFORNIA SUR,"1,872",530,150,67,36,22,186,89,0.0,0.0,52,2019
ZACATECAS,24,221,3,63,0,2,3,65,0.0,0.0,52,2019
MÉXICO,733,828,110,53,1,4,111,57,0.0,0.0,52,2019
DURANGO,70,170,7,52,0,2,7,54,0.0,0.0,52,2019
CHIHUAHUA,16,193,0,34,0,6,0,40,0.0,0.0,52,2019
QUERÉTARO,42,200,2,33,0,1,2,34,0.0,0.0,52,2019
AGUASCALIENTES,17,70,0,15,0,2,0,17,0.0,0.0,52,2019
BAJA CALIFORNIA,86,118,4,4,0,1,4,5,0.0,0.0,52,2019
CIUDAD DE MÉXICO,203,585,0,0,0,0,0,0,0.0,0.0,52,2019
TLAXCALA,11,50,0,0,0,0,0,0,0.0,0.0,52,2019
CHIAPAS,"2,418","3,746",144.0,227.0,634.0,529.0,778.0,756.0,3.0,6.0,25,2019
VERACRUZ,"1,677","4,197",101.0,462.0,22.0,149.0,123.0,611.0,0.0,1.0,25,2019
TABASCO,241,"2,079",1.0,157.0,0.0,170.0,1.0,327.0,0.0,3.0,25,2019
JALISCO,"1,550","3,032",107.0,239.0,13.0,71.0,120.0,310.0,0.0,0.0,25,2019
QUINTANA ROO,411,"1,615",6.0,199.0,1.0,87.0,7.0,286.0,0.0,0.0,25,2019
OAXACA,525,"1,496",3.0,126.0,0.0,49.0,3.0,175.0,0.0,0.0,25,2019
MICHOACÁN,533,"1,073",22.0,151.0,2.0,13.0,24.0,164.0,1.0,0.0,25,2019
PUEBLA,188,349,6.0,88.0,0.0,8.0,6.0,96.0,0.0,0.0,25,2019
MORELOS,502,789,0.0,25.0,3.0,60.0,3.0,85.0,0.0,0.0,25,2019
GUERRERO,575,"1,371",9.0,17.0,10.0,66.0,19.0,83.0,0.0,5.0,25,2019
SAN LUIS POTOSÍ,261,523,33.0,66.0,0.0,4.0,33.0,70.0,0.0,0.0,25,2019
TAMAULIPAS,584,640,19.0,39.0,5.0,7.0,24.0,46.0,1.0,0.0,25,2019
COLIMA,446,642,1.0,24.0,3.0,15.0,4.0,39.0,0.0,0.0,25,2019
NAYARIT,226,379,2.0,20.0,4.0,14.0,6.0,34.0,0.0,0.0,25,2019
SINALOA,339,354,2.0,24.0,0.0,2.0,2.0,26.0,0.0,0.0,25,2019
CAMPECHE,135,196,0.0,8.0,0.0,16.0,0.0,24.0,0.0,0.0,25,2019
HIDALGO,90,148,3.0,24.0,0.0,0.0,3.0,24.0,0.0,0.0,25,2019
YUCATÁN,385,653,0.0,8.0,0.0,4.0,0.0,12.0,0.0,0.0,25,2019
MÉXICO,200,200,34.0,8.0,0.0,1.0,34.0,9.0,0.0,0.0,25,2019
NUEVO LEÓN,600,597,3.0,3.0,4.0,6.0,7.0,9.0,0.0,0.0,25,2019
BAJA CALIFORNIA SUR,162,124,0.0,4.0,0.0,3.0,0.0,7.0,0.0,0.0,25,2019
GUANAJUATO,451,163,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,25,2019
COAHUILA,57,75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,2019
AGUASCALIENTES,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
BAJA CALIFORNIA,36,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
CHIHUAHUA,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
CIUDAD DE MÉXICO,80,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
DURANGO,32,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
QUERÉTARO,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
SONORA,190,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
ZACATECAS,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2019
CHIAPAS,"2,096","3,272",121.0,202.0,607.0,463.0,728.0,665.0,3.0,6.0,24,2019
VERACRUZ,"1,506","3,769",78.0,420.0,20.0,137.0,98.0,557.0,0.0,1.0,24,2019
TABASCO,224,"2,023",0.0,155.0,0.0,167.0,0.0,322.0,0.0,3.0,24,2019
JALISCO,"1,418","2,789",95.0,209.0,9.0,63.0,104.0,272.0,0.0,0.0,24,2019
QUINTANA ROO,386,"1,499",4.0,189.0,1.0,82.0,5.0,271.0,0.0,0.0,24,2019
MICHOACÁN,493,"1,033",17.0,149.0,1.0,12.0,18.0,161.0,1.0,0.0,24,2019
OAXACA,465,"1,313",1.0,94.0,0.0,44.0,1.0,138.0,0.0,0.0,24,2019
MORELOS,477,671,0.0,20.0,2.0,55.0,2.0,75.0,0.0,0.0,24,2019
PUEBLA,174,299,3.0,65.0,0.0,8.0,3.0,73.0,0.0,0.0,24,2019
GUERRERO,529,"1,194",9.0,14.0,10.0,56.0,19.0,70.0,0.0,5.0,24,2019
SAN LUIS POTOSÍ,195,444,25.0,58.0,0.0,4.0,25.0,62.0,0.0,0.0,24,2019
TAMAULIPAS,556,604,15.0,37.0,4.0,7.0,19.0,44.0,1.0,0.0,24,2019
COLIMA,424,620,0.0,23.0,3.0,15.0,3.0,38.0,0.0,0.0,24,2019
NAYARIT,207,342,2.0,17.0,3.0,13.0,5.0,30.0,0.0,0.0,24,2019
SINALOA,325,340,2.0,24.0,0.0,2.0,2.0,26.0,0.0,0.0,24,2019
CAMPECHE,129,174,0.0,7.0,0.0,16.0,0.0,23.0,0.0,0.0,24,2019
HIDALGO,86,125,3.0,18.0,0.0,0.0,3.0,18.0,0.0,0.0,24,2019
YUCATÁN,353,572,0.0,7.0,0.0,4.0,0.0,11.0,0.0,0.0,24,2019
MÉXICO,181,190,20.0,8.0,0.0,1.0,20.0,9.0,0.0,0.0,24,2019
NUEVO LEÓN,555,541,1.0,3.0,2.0,5.0,3.0,8.0,0.0,0.0,24,2019
BAJA CALIFORNIA SUR,156,121,0.0,4.0,0.0,3.0,0.0,7.0,0.0,0.0,24,2019
COAHUILA,54,74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,2019
GUANAJUATO,428,134,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,24,2019
AGUASCALIENTES,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
BAJA CALIFORNIA,34,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
CHIHUAHUA,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
CIUDAD DE MÉXICO,77,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
DURANGO,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
QUERÉTARO,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
SONORA,178,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
ZACATECAS,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2019
VERACRUZ,472.0,"1,697",7.0,171.0,3.0,70.0,10.0,241.0,0.0,1.0,11,2019
CHIAPAS,551.0,803,24.0,61.0,185.0,158.0,209.0,219.0,0.0,2.0,11,2019
JALISCO,459.0,"1,308",17.0,91.0,3.0,28.0,20.0,119.0,0.0,0.0,11,2019
QUINTANA ROO,138.0,557,1.0,84.0,1.0,23.0,2.0,107.0,0.0,0.0,11,2019
TABASCO,106.0,662,0.0,53.0,0.0,36.0,0.0,89.0,0.0,0.0,11,2019
MICHOACÁN,175.0,470,9.0,60.0,0.0,7.0,9.0,67.0,0.0,0.0,11,2019
OAXACA,67.0,426,0.0,12.0,0.0,19.0,0.0,31.0,0.0,0.0,11,2019
COLIMA,179.0,334,0.0,15.0,3.0,7.0,3.0,22.0,0.0,0.0,11,2019
SAN LUIS POTOSÍ,32.0,150,0.0,20.0,0.0,2.0,0.0,22.0,0.0,0.0,11,2019
TAMAULIPAS,186.0,219,2.0,16.0,1.0,6.0,3.0,22.0,0.0,0.0,11,2019
NAYARIT,68.0,150,0.0,10.0,1.0,5.0,1.0,15.0,0.0,0.0,11,2019
SINALOA,180.0,154,1.0,13.0,0.0,2.0,1.0,15.0,0.0,0.0,11,2019
MORELOS,182.0,167,0.0,2.0,1.0,6.0,1.0,8.0,0.0,0.0,11,2019
PUEBLA,33.0,63,1.0,4.0,0.0,2.0,1.0,6.0,0.0,0.0,11,2019
YUCATÁN,127.0,126,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,11,2019
GUERRERO,204.0,327,5.0,2.0,5.0,2.0,10.0,4.0,0.0,0.0,11,2019
BAJA CALIFORNIA SUR,87.0,59,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,11,2019
CAMPECHE,42.0,39,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11,2019
NUEVO LEÓN,158.0,165,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,11,2019
COAHUILA,24.0,16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11,2019
MÉXICO,51.0,54,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,11,2019
AGUASCALIENTES,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
BAJA CALIFORNIA,7.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
CHIHUAHUA,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
CIUDAD DE MÉXICO,18.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
DURANGO,11.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
GUANAJUATO,65.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
HIDALGO,31.0,31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,2019
QUERÉTARO,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
SONORA,78.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
TLAXCALA,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
ZACATECAS,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2019
VERACRUZ,414.0,"1,507",6.0,156.0,3.0,60.0,9.0,216.0,0.0,1.0,10,2019
CHIAPAS,482.0,703,19.0,58.0,145.0,148.0,164.0,206.0,0.0,2.0,10,2019
JALISCO,404.0,"1,182",15.0,79.0,3.0,28.0,18.0,107.0,0.0,0.0,10,2019
QUINTANA ROO,124.0,502,1.0,74.0,0.0,22.0,1.0,96.0,0.0,0.0,10,2019
TABASCO,86.0,527,0.0,49.0,0.0,31.0,0.0,80.0,0.0,0.0,10,2019
MICHOACÁN,151.0,420,9.0,46.0,0.0,7.0,9.0,53.0,0.0,0.0,10,2019
OAXACA,58.0,373,0.0,10.0,0.0,17.0,0.0,27.0,0.0,0.0,10,2019
SAN LUIS POTOSÍ,26.0,139,0.0,20.0,0.0,2.0,0.0,22.0,0.0,0.0,10,2019
TAMAULIPAS,163.0,195,0.0,15.0,1.0,6.0,1.0,21.0,0.0,0.0,10,2019
COLIMA,161.0,299,0.0,10.0,3.0,6.0,3.0,16.0,0.0,0.0,10,2019
SINALOA,161.0,136,1.0,12.0,0.0,2.0,1.0,14.0,0.0,0.0,10,2019
NAYARIT,59.0,136,0.0,8.0,1.0,5.0,1.0,13.0,0.0,0.0,10,2019
MORELOS,158.0,146,0.0,2.0,1.0,6.0,1.0,8.0,0.0,0.0,10,2019
YUCATÁN,114.0,102,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,10,2019
GUERRERO,179.0,280,5.0,2.0,5.0,2.0,10.0,4.0,0.0,0.0,10,2019
PUEBLA,25.0,58,1.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,10,2019
BAJA CALIFORNIA SUR,80.0,55,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,10,2019
CAMPECHE,33.0,36,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,10,2019
NUEVO LEÓN,135.0,149,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,10,2019
COAHUILA,22.0,14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,2019
MÉXICO,40.0,49,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,10,2019
AGUASCALIENTES,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
BAJA CALIFORNIA,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
CHIHUAHUA,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
CIUDAD DE MÉXICO,13.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
DURANGO,10.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
GUANAJUATO,56.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
HIDALGO,29.0,24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,2019
QUERÉTARO,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
SONORA,75.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
TLAXCALA,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
ZACATECAS,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2019
JALISCO,"12,199","71,228","1,664","6,126",292,"2,730","1,956","8,856",6.0,24.0,45,2019
VERACRUZ,"12,839","45,095","1,773","7,259",321,"1,267","2,094","8,526",6.0,23.0,45,2019
CHIAPAS,"9,713","16,143",710,576,"2,348","1,555","3,058","2,131",39.0,20.0,45,2019
OAXACA,"4,378","14,874",136,"1,001",96,537,232,"1,538",6.0,4.0,45,2019
PUEBLA,675,"6,541",104,"1,304",1,216,105,"1,520",0.0,3.0,45,2019
SAN LUIS POTOSÍ,"1,926","7,736",529,"1,320",25,69,554,"1,389",0.0,0.0,45,2019
QUINTANA ROO,"1,253","7,901",84,731,20,647,104,"1,378",0.0,8.0,45,2019
MORELOS,"1,364","9,633",17,362,55,910,72,"1,272",0.0,10.0,45,2019
MICHOACÁN,"1,796","4,506",238,888,6,77,244,965,1.0,1.0,45,2019
HIDALGO,408,"2,114",124,784,4,42,128,826,0.0,1.0,45,2019
GUERRERO,"1,724","8,375",53,259,40,479,93,738,2.0,7.0,45,2019
TABASCO,878,"5,774",33,226,14,471,47,697,0.0,6.0,45,2019
NUEVO LEÓN,"5,557","3,593",363,233,258,210,621,443,0.0,0.0,45,2019
NAYARIT,886,"4,479",43,180,14,245,57,425,1.0,1.0,45,2019
YUCATÁN,"1,015","3,614",7,189,4,209,11,398,0.0,0.0,45,2019
TAMAULIPAS,"1,668","4,009",144,230,17,78,161,308,1.0,0.0,45,2019
SONORA,827,"1,861",18,244,1,51,19,295,0.0,0.0,45,2019
COLIMA,"1,263","2,382",30,105,14,106,44,211,0.0,0.0,45,2019
GUANAJUATO,890,"2,054",37,148,1,13,38,161,0.0,0.0,45,2019
SINALOA,"1,834","1,104",63,114,2,17,65,131,0.0,0.0,45,2019
CAMPECHE,336,"1,248",0,31,0,42,0,73,0.0,0.0,45,2019
COAHUILA,699,344,51,56,6,14,57,70,1.0,0.0,45,2019
BAJA CALIFORNIA SUR,"1,409",439,124,50,26,15,150,65,0.0,0.0,45,2019
DURANGO,68,141,7,47,0,1,7,48,0.0,0.0,45,2019
MÉXICO,676,694,109,43,1,4,110,47,0.0,0.0,45,2019
ZACATECAS,23,154,3,44,0,2,3,46,0.0,0.0,45,2019
CHIHUAHUA,14,185,0,31,0,6,0,37,0.0,0.0,45,2019
QUERÉTARO,33,162,2,19,0,2,2,21,0.0,0.0,45,2019
AGUASCALIENTES,17,58,0,12,0,1,0,13,0.0,0.0,45,2019
BAJA CALIFORNIA,79,107,4,2,0,0,4,2,0.0,0.0,45,2019
CIUDAD DE MÉXICO,188,528,0,0,0,0,0,0,0.0,0.0,45,2019
TLAXCALA,9,43,0,0,0,0,0,0,0.0,0.0,45,2019
JALISCO,"11,073","66,812","1,475","5,793",216,"2,477","1,691","8,270",5.0,24.0,44,2019
VERACRUZ,"11,978","43,401","1,549","6,995",285,"1,195","1,834","8,190",6.0,23.0,44,2019
CHIAPAS,"9,461","15,715",696,574,"2,288","1,522","2,984","2,096",37.0,20.0,44,2019
OAXACA,"4,111","14,131",129,977,89,494,218,"1,471",6.0,4.0,44,2019
PUEBLA,647,"6,301",100,"1,239",1,183,101,"1,422",0.0,3.0,44,2019
QUINTANA ROO,"1,167","7,323",71,720,17,559,88,"1,279",0.0,8.0,44,2019
SAN LUIS POTOSÍ,"1,814","6,913",507,"1,173",24,55,531,"1,228",0.0,0.0,44,2019
MORELOS,"1,300","9,248",17,347,49,867,66,"1,214",0.0,10.0,44,2019
MICHOACÁN,"1,711","4,271",225,840,6,67,231,907,1.0,1.0,44,2019
HIDALGO,389,"1,980",118,751,4,38,122,789,0.0,1.0,44,2019
GUERRERO,"1,661","7,961",40,252,34,459,74,711,2.0,7.0,44,2019
TABASCO,808,"5,293",30,222,11,419,41,641,0.0,6.0,44,2019
NUEVO LEÓN,"5,122","3,323",322,219,223,181,545,400,0.0,0.0,44,2019
NAYARIT,788,"3,900",43,165,11,214,54,379,1.0,1.0,44,2019
YUCATÁN,974,"3,318",4,176,3,162,7,338,0.0,0.0,44,2019
TAMAULIPAS,"1,586","3,411",142,209,17,60,159,269,1.0,0.0,44,2019
SONORA,764,"1,632",13,199,1,37,14,236,0.0,0.0,44,2019
COLIMA,"1,206","2,251",29,99,13,87,42,186,0.0,0.0,44,2019
GUANAJUATO,874,"1,835",35,122,1,12,36,134,0.0,0.0,44,2019
SINALOA,"1,673",987,59,76,2,10,61,86,0.0,0.0,44,2019
CAMPECHE,330,"1,143",0,31,0,40,0,71,0.0,0.0,44,2019
BAJA CALIFORNIA SUR,"1,289",413,118,49,23,14,141,63,0.0,0.0,44,2019
MÉXICO,666,671,109,43,1,4,110,47,0.0,0.0,44,2019
DURANGO,67,129,7,42,0,1,7,43,0.0,0.0,44,2019
COAHUILA,605,306,47,32,6,9,53,41,0.0,0.0,44,2019
ZACATECAS,23,133,3,36,0,2,3,38,0.0,0.0,44,2019
CHIHUAHUA,13,174,0,27,0,6,0,33,0.0,0.0,44,2019
QUERÉTARO,33,143,2,15,0,2,2,17,0.0,0.0,44,2019
AGUASCALIENTES,17,53,0,8,0,0,0,8,0.0,0.0,44,2019
BAJA CALIFORNIA,78,98,3,2,0,0,3,2,0.0,0.0,44,2019
CIUDAD DE MÉXICO,168,514,0,0,0,0,0,0,0.0,0.0,44,2019
TLAXCALA,8,39,0,0,0,0,0,0,0.0,0.0,44,2019
VERACRUZ,"2,997","10,382",267.0,"1,950",47,329,314,"2,279",0.0,1.0,32,2019
CHIAPAS,"4,248","7,492",319.0,510,"1,191","1,167","1,510","1,677",14.0,9.0,32,2019
JALISCO,"2,871","6,361",230.0,694,29,215,259,909,0.0,0.0,32,2019
QUINTANA ROO,704,"2,369",21.0,324,3,170,24,494,0.0,1.0,32,2019
OAXACA,"1,140","3,439",13.0,323,3,126,16,449,1.0,0.0,32,2019
TABASCO,328,"2,510",4.0,171,1,194,5,365,0.0,4.0,32,2019
MICHOACÁN,803,"1,606",78.0,282,2,20,80,302,1.0,0.0,32,2019
MORELOS,736,"2,890",5.0,74,15,214,20,288,0.0,0.0,32,2019
GUERRERO*,899,"2,964",18.0,94,22,192,40,286,0.0,5.0,32,2019
PUEBLA,284,"1,059",14.0,246,0,28,14,274,0.0,0.0,32,2019
SAN LUIS POTOSÍ,478,"1,212",104.0,229,5,14,109,243,0.0,0.0,32,2019
HIDALGO,119,314,4.0,80,0,4,4,84,0.0,0.0,32,2019
TAMAULIPAS,836,964,46.0,63,6,9,52,72,1.0,0.0,32,2019
NAYARIT,335,536,4.0,33,4,35,8,68,1.0,0.0,32,2019
NUEVO LEÓN,"1,062",950,20.0,31,15,26,35,57,0.0,0.0,32,2019
COLIMA,623,817,3.0,31,4,16,7,47,0.0,0.0,32,2019
CAMPECHE,228,322,0.0,11,0,17,0,28,0.0,0.0,32,2019
SINALOA,444,423,3.0,26,0,2,3,28,0.0,0.0,32,2019
GUANAJUATO*,604,464,9.0,23,0,2,9,25,0.0,0.0,32,2019
YUCATÁN,653,"1,046",0.0,13,0,9,0,22,0.0,0.0,32,2019
MÉXICO,344,332,63.0,8,1,3,64,11,0.0,0.0,32,2019
BAJA CALIFORNIA SUR,253,162,3.0,5,0,3,3,8,0.0,0.0,32,2019
COAHUILA,78,118,0.0,2,0,2,0,4,0.0,0.0,32,2019
SONORA,269,219,0.0,2,0,1,0,3,0.0,0.0,32,2019
AGUASCALIENTES,13,12,0.0,0,0,0,0,0,0.0,0.0,32,2019
BAJA CALIFORNIA,53,32,0.0,0,0,0,0,0,0.0,0.0,32,2019
CHIHUAHUA,8,8,0.0,0,0,0,0,0,0.0,0.0,32,2019
CIUDAD DE MÉXICO,116,184,0.0,0,0,0,0,0,0.0,0.0,32,2019
DURANGO,41,23,0.0,0,0,0,0,0,0.0,0.0,32,2019
QUERÉTARO,17,28,0.0,0,0,0,0,0,0.0,0.0,32,2019
TLAXCALA,1,13,0.0,0,0,0,0,0,0.0,0.0,32,2019
ZACATECAS,5,19,0.0,0,0,0,0,0,0.0,0.0,32,2019
VERACRUZ,"3,334","12,220",327.0,"2,127",61,365,388,"2,492",0.0,2.0,33,2019
CHIAPAS,"4,485","8,115",340.0,513,"1,232","1,212","1,572","1,725",17.0,10.0,33,2019
JALISCO,"3,199","7,666",278.0,924,33,280,311,"1,204",0.0,2.0,33,2019
QUINTANA ROO,720,"2,556",22.0,349,3,186,25,535,0.0,3.0,33,2019
OAXACA,"1,260","3,946",13.0,369,8,138,21,507,1.0,0.0,33,2019
TABASCO,343,"2,607",4.0,174,3,197,7,371,0.0,4.0,33,2019
PUEBLA,303,"1,316",15.0,293,0,36,15,329,0.0,0.0,33,2019
MICHOACÁN,846,"1,774",79.0,307,2,21,81,328,1.0,0.0,33,2019
SAN LUIS POTOSÍ,514,"1,380",117.0,299,8,17,125,316,0.0,0.0,33,2019
MORELOS,768,"3,376",6.0,77,16,223,22,300,0.0,0.0,33,2019
GUERRERO,932,"3,262",18.0,95,22,192,40,287,0.0,5.0,33,2019
HIDALGO,136,381,6.0,129,0,5,6,134,0.0,1.0,33,2019
TAMAULIPAS,869,"1,032",49.0,78,6,10,55,88,1.0,0.0,33,2019
NUEVO LEÓN,"1,220","1,025",37.0,48,18,32,55,80,0.0,0.0,33,2019
NAYARIT,355,581,4.0,39,4,39,8,78,1.0,1.0,33,2019
COLIMA,659,867,3.0,33,4,16,7,49,0.0,0.0,33,2019
YUCATÁN,670,"1,110",0.0,21,0,13,0,34,0.0,0.0,33,2019
CAMPECHE,234,343,0.0,12,0,17,0,29,0.0,0.0,33,2019
SINALOA,479,437,5.0,27,0,2,5,29,0.0,0.0,33,2019
GUANAJUATO,621,516,9.0,24,0,2,9,26,0.0,0.0,33,2019
MÉXICO,369,362,64.0,8,1,3,65,11,0.0,0.0,33,2019
BAJA CALIFORNIA SUR,268,168,7.0,7,1,3,8,10,0.0,0.0,33,2019
SONORA,277,254,0.0,5,0,2,0,7,0.0,0.0,33,2019
COAHUILA,81,122,0.0,2,0,2,0,4,0.0,0.0,33,2019
AGUASCALIENTES,14,13,0.0,0,0,0,0,0,0.0,0.0,33,2019
BAJA CALIFORNIA,54,36,0.0,0,0,0,0,0,0.0,0.0,33,2019
CHIHUAHUA,9,9,0.0,0,0,0,0,0,0.0,0.0,33,2019
CIUDAD DE MÉXICO,125,210,0.0,0,0,0,0,0,0.0,0.0,33,2019
DURANGO,41,23,2.0,0,0,0,2,0,0.0,0.0,33,2019
QUERÉTARO,17,31,0.0,0,0,0,0,0,0.0,0.0,33,2019
TLAXCALA,2,13,0.0,0,0,0,0,0,0.0,0.0,33,2019
ZACATECAS,7,23,0.0,0,0,0,0,0,0.0,0.0,33,2019
VERACRUZ,165.0,903.0,4.0,88.0,1.0,36.0,5.0,124.0,0.0,0.0,06,2019
CHIAPAS,191.0,368.0,11.0,31.0,47.0,92.0,58.0,123.0,0.0,0.0,06,2019
JALISCO,238.0,699.0,9.0,47.0,2.0,14.0,11.0,61.0,0.0,0.0,06,2019
QUINTANA ROO,59.0,275.0,1.0,39.0,0.0,15.0,1.0,54.0,0.0,0.0,06,2019
TABASCO,51.0,223.0,0.0,32.0,0.0,14.0,0.0,46.0,0.0,0.0,06,2019
MICHOACÁN,73.0,199.0,2.0,35.0,0.0,6.0,2.0,41.0,0.0,0.0,06,2019
SAN LUIS POTOSÍ,10.0,76.0,0.0,15.0,0.0,1.0,0.0,16.0,0.0,0.0,06,2019
OAXACA,32.0,223.0,0.0,3.0,0.0,11.0,0.0,14.0,0.0,0.0,06,2019
SINALOA,109.0,83.0,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,06,2019
NAYARIT,25.0,88.0,0.0,5.0,1.0,2.0,1.0,7.0,0.0,0.0,06,2019
TAMAULIPAS,67.0,91.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,06,2019
MORELOS,70.0,82.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,06,2019
COLIMA,89.0,156.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,06,2019
GUERRERO,85.0,136.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,06,2019
YUCATÁN,50.0,49.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,06,2019
NUEVO LEÓN,57.0,86.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,06,2019
PUEBLA,7.0,27.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,06,2019
BAJA CALIFORNIA SUR,51.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,06,2019
