Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
MORELOS,"3,685","3,252",382,223.0,205.0,338.0,587,561,1.0,4.0,48,2021
OAXACA,"3,198","3,616",131,165.0,98.0,213.0,229,378,6.0,5.0,48,2021
GUERRERO,"6,114","1,983",208,133.0,373.0,187.0,581,320,8.0,2.0,48,2021
CHIAPAS,"1,808","1,497",78,87.0,202.0,144.0,280,231,4.0,0.0,48,2021
MICHOACÁN,"10,749","1,536","2,177",147.0,170.0,54.0,"2,347",201,0.0,3.0,48,2021
JALISCO*,"21,985","3,823","4,326",147.0,852.0,27.0,"5,178",174,9.0,2.0,48,2021
MÉXICO,835,552,212,149.0,6.0,11.0,218,160,0.0,0.0,48,2021
COLIMA,"1,966","1,081",159,65.0,172.0,80.0,331,145,3.0,1.0,48,2021
PUEBLA,"4,168",818,765,94.0,154.0,28.0,919,122,1.0,1.0,48,2021
SONORA,214,415,6,88.0,0.0,22.0,6,110,0.0,0.0,48,2021
TABASCO,"3,095",833,114,40.0,282.0,41.0,396,81,9.0,0.0,48,2021
SAN LUIS POTOSÍ,"6,860",841,"1,624",76.0,59.0,4.0,"1,683",80,3.0,0.0,48,2021
NUEVO LEÓN,"6,859",914,"1,820",61.0,322.0,17.0,"2,142",78,0.0,0.0,48,2021
NAYARIT,"6,222",644,236,21.0,542.0,21.0,778,42,3.0,0.0,48,2021
GUANAJUATO,"1,188",309,297,21.0,4.0,0.0,301,21,0.0,0.0,48,2021
HIDALGO,"1,574",203,722,13.0,30.0,7.0,752,20,0.0,0.0,48,2021
CAMPECHE,737,192,11,7.0,29.0,12.0,40,19,0.0,0.0,48,2021
TAMAULIPAS,"15,168","1,313","1,726",7.0,357.0,10.0,"2,083",17,0.0,0.0,48,2021
QUINTANA ROO,"2,009",699,117,8.0,109.0,1.0,226,9,0.0,0.0,48,2021
BAJA CALIFORNIA SUR,170,128,18,5.0,1.0,1.0,19,6,0.0,0.0,48,2021
DURANGO,317,28,120,5.0,4.0,0.0,124,5,0.0,0.0,48,2021
YUCATÁN,"1,179",379,50,0.0,96.0,2.0,146,2,2.0,0.0,48,2021
ZACATECAS,43,9,19,1.0,0.0,0.0,19,1,0.0,0.0,48,2021
AGUASCALIENTES,20,8,0,0.0,0.0,0.0,0,0,0.0,0.0,48,2021
BAJA CALIFORNIA,27,18,0,0.0,0.0,0.0,0,0,0.0,0.0,48,2021
CHIHUAHUA,16,6,0,0.0,0.0,0.0,0,0,0.0,0.0,48,2021
CIUDAD DE MÉXICO,78,71,0,0.0,0.0,0.0,0,0,0.0,0.0,48,2021
QUERÉTARO,613,54,366,0.0,6.0,0.0,372,0,0.0,0.0,48,2021
TLAXCALA,11,6,0,0.0,0.0,0.0,0,0,0.0,0.0,48,2021
MORELOS,"1,632","2,108",114,187.0,103.0,175.0,217,362.0,0.0,1.0,34,2021
VERACRUZ,"6,307","1,776",831,248.0,236.0,84.0,"1,067",332.0,1.0,0.0,34,2021
GUERRERO,"4,196","1,480",129,110.0,236.0,124.0,365,234.0,0.0,1.0,34,2021
OAXACA,"1,925","1,880",50,82.0,42.0,94.0,92,176.0,5.0,3.0,34,2021
MÉXICO,512,381,57,105.0,0.0,10.0,57,115.0,0.0,0.0,34,2021
MICHOACÁN,"5,109","1,025",858,87.0,75.0,28.0,933,115.0,0.0,2.0,34,2021
COLIMA,"1,023",802,40,46.0,48.0,54.0,88,100.0,3.0,0.0,34,2021
JALISCO,"9,795","2,649","1,486",72.0,265.0,17.0,"1,751",89.0,2.0,1.0,34,2021
CHIAPAS,"1,339",875,46,24.0,109.0,55.0,155,79.0,4.0,0.0,34,2021
PUEBLA,"1,581",553,263,63.0,34.0,16.0,297,79.0,1.0,0.0,34,2021
SAN LUIS POTOSÍ,"2,466",605,499,57.0,15.0,2.0,514,59.0,0.0,0.0,34,2021
SINALOA,633,338,65,23.0,29.0,23.0,94,46.0,0.0,0.0,34,2021
NAYARIT,"2,601",407,41,9.0,276.0,11.0,317,20.0,2.0,0.0,34,2021
NUEVO LEÓN,518,612,65,19.0,17.0,1.0,82,20.0,0.0,0.0,34,2021
TABASCO,"2,910",415,111,5.0,276.0,12.0,387,17.0,9.0,0.0,34,2021
TAMAULIPAS,"4,196","1,109",281,4.0,62.0,9.0,343,13.0,0.0,0.0,34,2021
GUANAJUATO,279,233,14,12.0,1.0,0.0,15,12.0,0.0,0.0,34,2021
CAMPECHE,666,119,10,3.0,28.0,2.0,38,5.0,0.0,0.0,34,2021
QUINTANA ROO,"1,703",474,112,4.0,108.0,0.0,220,4.0,0.0,0.0,34,2021
BAJA CALIFORNIA SUR,70,55,4,1.0,0.0,1.0,4,2.0,0.0,0.0,34,2021
SONORA,158,70,3,1.0,0.0,0.0,3,1.0,0.0,0.0,34,2021
YUCATÁN,"1,046",278,47,0.0,92.0,1.0,139,1.0,1.0,0.0,34,2021
ZACATECAS,7,5,1,1.0,0.0,0.0,1,1.0,0.0,0.0,34,2021
AGUASCALIENTES,12,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2021
BAJA CALIFORNIA,20,13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2021
COAHUILA,133,196,4,0.0,2.0,0.0,6,0.0,0.0,0.0,34,2021
CHIHUAHUA,9,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2021
CIUDAD DE MÉXICO,50,48,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2021
DURANGO,23,17,1,0.0,0.0,0.0,1,0.0,0.0,0.0,34,2021
HIDALGO,962,119,307,0.0,18.0,0.0,325,0.0,0.0,0.0,34,2021
QUERÉTARO,312,33,159,0.0,1.0,0.0,160,0.0,0.0,0.0,34,2021
TLAXCALA,10,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34,2021
MORELOS *,"1,787","2,226",133,186.0,112.0,178.0,245,364.0,0.0,1.0,35,2021
VERACRUZ,"6,415","1,868",843,265.0,238.0,92.0,"1,081",357.0,1.0,0.0,35,2021
GUERRERO,"4,382","1,513",131,113.0,238.0,140.0,369,253.0,0.0,1.0,35,2021
OAXACA,"2,004","1,992",55,85.0,44.0,101.0,99,186.0,5.0,3.0,35,2021
MICHOACÁN,"5,478","1,057",999,87.0,83.0,33.0,"1,082",120.0,0.0,2.0,35,2021
MÉXICO,527,390,58,109.0,0.0,10.0,58,119.0,0.0,0.0,35,2021
COLIMA,"1,064",818,46,46.0,53.0,54.0,99,100.0,3.0,0.0,35,2021
PUEBLA,"1,769",581,318,77.0,42.0,19.0,360,96.0,1.0,0.0,35,2021
JALISCO,"10,509","2,772","1,622",76.0,311.0,19.0,"1,933",95.0,2.0,1.0,35,2021
CHIAPAS,"1,367",903,47,27.0,120.0,56.0,167,83.0,4.0,0.0,35,2021
SAN LUIS POTOSÍ,"2,619",618,730,58.0,18.0,2.0,748,60.0,0.0,0.0,35,2021
SINALOA,649,359,70,26.0,30.0,23.0,100,49.0,0.0,0.0,35,2021
NUEVO LEÓN,579,636,80,25.0,22.0,3.0,102,28.0,0.0,0.0,35,2021
NAYARIT,"2,711",424,46,9.0,290.0,12.0,336,21.0,2.0,0.0,35,2021
TABASCO,"2,917",432,111,8.0,278.0,12.0,389,20.0,9.0,0.0,35,2021
GUANAJUATO,312,239,19,13.0,1.0,0.0,20,13.0,0.0,0.0,35,2021
TAMAULIPAS,"4,519","1,131",367,4.0,69.0,9.0,436,13.0,0.0,0.0,35,2021
COAHUILA,211,213,5,4.0,2.0,2.0,7,6.0,0.0,0.0,35,2021
CAMPECHE,677,120,10,3.0,28.0,2.0,38,5.0,0.0,0.0,35,2021
QUINTANA ROO,"1,740",500,114,4.0,108.0,0.0,222,4.0,0.0,0.0,35,2021
BAJA CALIFORNIA SUR,72,63,4,1.0,0.0,1.0,4,2.0,0.0,0.0,35,2021
HIDALGO,"1,016",129,309,2.0,18.0,0.0,327,2.0,0.0,0.0,35,2021
SONORA,159,78,3,1.0,0.0,0.0,3,1.0,0.0,0.0,35,2021
YUCATÁN,"1,059",284,47,0.0,92.0,1.0,139,1.0,1.0,0.0,35,2021
ZACATECAS,7,5,1,1.0,0.0,0.0,1,1.0,0.0,0.0,35,2021
AGUASCALIENTES,13,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2021
BAJA CALIFORNIA,20,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2021
CHIHUAHUA,9,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2021
CIUDAD DE MÉXICO,49,49,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2021
DURANGO,33,17,14,0.0,0.0,0.0,14,0.0,0.0,0.0,35,2021
QUERÉTARO,365,34,205,0.0,1.0,0.0,206,0.0,0.0,0.0,35,2021
TLAXCALA,10,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35,2021
VERACRUZ,"7,255","2,914","1,030",546.0,288.0,173.0,"1,318",719.0,1.0,0.0,43,2021
COAHUILA,"2,047","1,383",358,588.0,30.0,54.0,388,642.0,0.0,0.0,43,2021
MORELOS,"3,128","2,966",347,206.0,188.0,268.0,535,474.0,1.0,3.0,43,2021
SINALOA,"1,827","1,965",280,300.0,103.0,168.0,383,468.0,0.0,0.0,43,2021
OAXACA,"2,883","3,106",114,144.0,86.0,169.0,200,313.0,6.0,3.0,43,2021
GUERRERO,"5,570","1,780",204,127.0,353.0,163.0,557,290.0,8.0,1.0,43,2021
MICHOACÁN,"9,028","1,315","1,725",124.0,139.0,47.0,"1,864",171.0,0.0,3.0,43,2021
CHIAPAS,"1,653","1,259",65,56.0,186.0,109.0,251,165.0,4.0,0.0,43,2021
JALISCO,"18,256","3,522","3,316",119.0,647.0,23.0,"3,963",142.0,9.0,2.0,43,2021
MÉXICO,758,486,203,122.0,5.0,10.0,208,132.0,0.0,0.0,43,2021
COLIMA,"1,596","1,000",113,56.0,109.0,72.0,222,128.0,3.0,0.0,43,2021
PUEBLA,"3,740",743,677,92.0,127.0,23.0,804,115.0,1.0,1.0,43,2021
SAN LUIS POTOSÍ,"5,632",790,"1,188",70.0,27.0,4.0,"1,215",74.0,3.0,0.0,43,2021
SONORA,192,244,4,57.0,0.0,5.0,4,62.0,0.0,0.0,43,2021
TABASCO,"3,008",693,113,30.0,281.0,29.0,394,59.0,9.0,0.0,43,2021
NUEVO LEÓN,"3,875",818,826,49.0,206.0,9.0,"1,032",58.0,0.0,0.0,43,2021
NAYARIT,"4,398",558,126,15.0,402.0,15.0,528,30.0,3.0,0.0,43,2021
GUANAJUATO,879,290,171,20.0,3.0,0.0,174,20.0,0.0,0.0,43,2021
HIDALGO,"1,453",189,674,12.0,27.0,7.0,701,19.0,0.0,0.0,43,2021
TAMAULIPAS,"11,572","1,272","1,409",6.0,237.0,9.0,"1,646",15.0,0.0,0.0,43,2021
CAMPECHE,715,156,11,4.0,28.0,8.0,39,12.0,0.0,0.0,43,2021
QUINTANA ROO,"1,897",603,115,6.0,108.0,0.0,223,6.0,0.0,0.0,43,2021
BAJA CALIFORNIA SUR,131,116,10,3.0,0.0,1.0,10,4.0,0.0,0.0,43,2021
DURANGO,266,26,93,2.0,2.0,0.0,95,2.0,0.0,0.0,43,2021
YUCATÁN,"1,125",347,50,0.0,94.0,2.0,144,2.0,2.0,0.0,43,2021
ZACATECAS,35,7,12,1.0,0.0,0.0,12,1.0,0.0,0.0,43,2021
AGUASCALIENTES,17,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,2021
BAJA CALIFORNIA,23,17,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,2021
CHIHUAHUA,15,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,2021
CIUDAD DE MÉXICO,70,58,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,2021
QUERÉTARO,556,44,341,0.0,3.0,0.0,344,0.0,0.0,0.0,43,2021
TLAXCALA,11,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43,2021
VERACRUZ,"7,150","2,775","1,004",510.0,271.0,170.0,"1,275",680.0,1.0,0.0,42,2021
COAHUILA,"1,664","1,178",295,535.0,25.0,49.0,320,584.0,0.0,0.0,42,2021
MORELOS,"2,960","2,867",332,199.0,182.0,250.0,514,449.0,1.0,3.0,42,2021
SINALOA,"1,518","1,464",199,216.0,70.0,123.0,269,339.0,0.0,0.0,42,2021
OAXACA,"2,772","2,989",105,138.0,78.0,164.0,183,302.0,6.0,3.0,42,2021
GUERRERO,"5,470","1,726",202,121.0,343.0,157.0,545,278.0,8.0,1.0,42,2021
CHIAPAS,"1,623","1,201",62,54.0,181.0,102.0,243,156.0,4.0,0.0,42,2021
MICHOACÁN,"8,629","1,277","1,640",110.0,136.0,46.0,"1,776",156.0,0.0,3.0,42,2021
JALISCO,"17,132","3,453","3,121",108.0,609.0,22.0,"3,730",130.0,9.0,2.0,42,2021
MÉXICO,717,470,180,112.0,4.0,10.0,184,122.0,0.0,0.0,42,2021
COLIMA,"1,506",971,98,53.0,94.0,67.0,192,120.0,3.0,0.0,42,2021
PUEBLA,"3,551",717,645,91.0,118.0,22.0,763,113.0,1.0,1.0,42,2021
SAN LUIS POTOSÍ,"5,190",771,"1,185",69.0,27.0,4.0,"1,212",73.0,3.0,0.0,42,2021
TABASCO,"2,990",656,113,29.0,281.0,29.0,394,58.0,9.0,0.0,42,2021
SONORA,185,219,3,51.0,0.0,5.0,3,56.0,0.0,0.0,42,2021
NUEVO LEÓN,"2,888",792,472,42.0,145.0,8.0,617,50.0,0.0,0.0,42,2021
NAYARIT,"4,099",512,118,12.0,379.0,14.0,497,26.0,3.0,0.0,42,2021
GUANAJUATO,780,284,160,20.0,2.0,0.0,162,20.0,0.0,0.0,42,2021
HIDALGO,"1,390",186,656,12.0,27.0,7.0,683,19.0,0.0,0.0,42,2021
TAMAULIPAS,"10,318","1,255","1,354",6.0,175.0,9.0,"1,529",15.0,0.0,0.0,42,2021
CAMPECHE,711,150,11,4.0,28.0,7.0,39,11.0,0.0,0.0,42,2021
QUINTANA ROO,"1,875",590,115,6.0,108.0,0.0,223,6.0,0.0,0.0,42,2021
BAJA CALIFORNIA SUR,128,114,9,1.0,0.0,1.0,9,2.0,0.0,0.0,42,2021
YUCATÁN,"1,119",338,50,0.0,94.0,2.0,144,2.0,2.0,0.0,42,2021
ZACATECAS,24,6,10,1.0,0.0,0.0,10,1.0,0.0,0.0,42,2021
AGUASCALIENTES,17,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,2021
BAJA CALIFORNIA,22,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,2021
CHIHUAHUA,14,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,2021
CIUDAD DE MÉXICO,69,58,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,2021
DURANGO,234,19,82,0.0,2.0,0.0,84,0.0,0.0,0.0,42,2021
QUERÉTARO,543,43,324,0.0,2.0,0.0,326,0.0,0.0,0.0,42,2021
TLAXCALA,10,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42,2021
VERACRUZ,"6,886","2,331",903,371.0,246.0,129.0,"1,149",500.0,1.0,0.0,39,2021
MORELOS,"2,522","2,554",272,192.0,154.0,216.0,426,408.0,0.0,3.0,39,2021
GUERRERO,"5,045","1,620",167,116.0,321.0,148.0,488,264.0,0.0,1.0,39,2021
OAXACA,"2,471","2,463",84,109.0,62.0,129.0,146,238.0,5.0,3.0,39,2021
MICHOACÁN,"7,170","1,194","1,376",103.0,103.0,42.0,"1,479",145.0,0.0,3.0,39,2021
COAHUILA,744,567,91,125.0,10.0,17.0,101,142.0,0.0,0.0,39,2021
SINALOA,851,662,120,82.0,37.0,52.0,157,134.0,0.0,0.0,39,2021
MÉXICO,650,430,116,112.0,0.0,10.0,116,122.0,0.0,0.0,39,2021
JALISCO,"13,932","3,141","2,460",94.0,445.0,21.0,"2,905",115.0,2.0,2.0,39,2021
CHIAPAS,"1,506","1,047",56,37.0,140.0,72.0,196,109.0,4.0,0.0,39,2021
COLIMA,"1,285",888,67,47.0,64.0,59.0,131,106.0,3.0,0.0,39,2021
PUEBLA,"2,827",657,493,81.0,79.0,21.0,572,102.0,1.0,1.0,39,2021
SAN LUIS POTOSÍ,"3,951",719,"1,034",62.0,24.0,3.0,"1,058",65.0,0.0,0.0,39,2021
TABASCO,"2,962",556,113,20.0,280.0,23.0,393,43.0,9.0,0.0,39,2021
NUEVO LEÓN,"1,101",716,214,34.0,73.0,5.0,287,39.0,0.0,0.0,39,2021
NAYARIT,"3,323",462,81,11.0,327.0,14.0,408,25.0,2.0,0.0,39,2021
GUANAJUATO,514,268,71,18.0,2.0,0.0,73,18.0,0.0,0.0,39,2021
SONORA,170,155,3,15.0,0.0,3.0,3,18.0,0.0,0.0,39,2021
HIDALGO,"1,198",168,381,9.0,18.0,5.0,399,14.0,0.0,0.0,39,2021
TAMAULIPAS,"6,962","1,193",928,5.0,119.0,9.0,"1,047",14.0,0.0,0.0,39,2021
CAMPECHE,702,138,10,4.0,28.0,3.0,38,7.0,0.0,0.0,39,2021
QUINTANA ROO,"1,813",553,115,6.0,108.0,0.0,223,6.0,0.0,0.0,39,2021
BAJA CALIFORNIA SUR,91,90,4,1.0,0.0,1.0,4,2.0,0.0,0.0,39,2021
YUCATÁN,"1,090",314,49,0.0,93.0,1.0,142,1.0,1.0,0.0,39,2021
ZACATECAS,11,6,2,1.0,0.0,0.0,2,1.0,0.0,0.0,39,2021
AGUASCALIENTES,15,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,2021
BAJA CALIFORNIA,21,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,2021
CHIHUAHUA,9,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,2021
CIUDAD DE MÉXICO,63,53,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,2021
DURANGO,135,18,54,0.0,0.0,0.0,54,0.0,0.0,0.0,39,2021
QUERÉTARO,466,40,280,0.0,1.0,0.0,281,0.0,0.0,0.0,39,2021
TLAXCALA,10,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39,2021
VERACRUZ,"6,758","2,194",887,332.0,242.0,123.0,"1,129",455.0,1.0,0.0,38,2021
MORELOS,"2,333","2,490",247,191.0,140.0,204.0,387,395.0,0.0,1.0,38,2021
GUERRERO,"4,897","1,603",152,115.0,302.0,148.0,454,263.0,0.0,1.0,38,2021
OAXACA,"2,337","2,328",67,105.0,49.0,121.0,116,226.0,5.0,3.0,38,2021
MICHOACÁN,"6,667","1,166","1,230",97.0,98.0,39.0,"1,328",136.0,0.0,2.0,38,2021
MÉXICO,613,424,115,112.0,0.0,10.0,115,122.0,0.0,0.0,38,2021
JALISCO,"12,994","3,068","2,198",90.0,401.0,21.0,"2,599",111.0,2.0,1.0,38,2021
COLIMA,"1,217",866,64,47.0,56.0,58.0,120,105.0,3.0,0.0,38,2021
CHIAPAS,"1,463","1,008",52,36.0,134.0,69.0,186,105.0,4.0,0.0,38,2021
PUEBLA,"2,578",638,423,80.0,65.0,20.0,488,100.0,1.0,0.0,38,2021
SINALOA,752,536,95,61.0,34.0,33.0,129,94.0,0.0,0.0,38,2021
SAN LUIS POTOSÍ,"3,535",689,"1,033",61.0,21.0,3.0,"1,054",64.0,0.0,0.0,38,2021
COAHUILA,519,391,63,52.0,7.0,6.0,70,58.0,0.0,0.0,38,2021
NUEVO LEÓN,867,694,165,33.0,55.0,4.0,220,37.0,0.0,0.0,38,2021
TABASCO,"2,953",505,112,17.0,279.0,18.0,391,35.0,9.0,0.0,38,2021
NAYARIT,"3,181",456,71,11.0,311.0,12.0,382,23.0,2.0,0.0,38,2021
GUANAJUATO,443,260,43,17.0,2.0,0.0,45,17.0,0.0,0.0,38,2021
TAMAULIPAS,"6,063","1,168",805,5.0,104.0,9.0,909,14.0,0.0,0.0,38,2021
HIDALGO,"1,146",163,381,8.0,18.0,5.0,399,13.0,0.0,0.0,38,2021
CAMPECHE,698,135,10,4.0,28.0,3.0,38,7.0,0.0,0.0,38,2021
QUINTANA ROO,"1,795",542,114,6.0,108.0,0.0,222,6.0,0.0,0.0,38,2021
BAJA CALIFORNIA SUR,81,82,4,1.0,0.0,1.0,4,2.0,0.0,0.0,38,2021
SONORA,165,116,3,1.0,0.0,1.0,3,2.0,0.0,0.0,38,2021
YUCATÁN,"1,084",301,48,0.0,93.0,1.0,141,1.0,1.0,0.0,38,2021
ZACATECAS,9,6,2,1.0,0.0,0.0,2,1.0,0.0,0.0,38,2021
AGUASCALIENTES,15,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,2021
BAJA CALIFORNIA,21,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,2021
CHIHUAHUA,9,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,2021
CIUDAD DE MÉXICO,59,51,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,2021
DURANGO,94,18,34,0.0,0.0,0.0,34,0.0,0.0,0.0,38,2021
QUERÉTARO,437,37,262,0.0,1.0,0.0,263,0.0,0.0,0.0,38,2021
TLAXCALA,10,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38,2021
MICHOACÁN,350,219.0,34.0,24.0,9.0,4.0,43.0,28.0,0.0,0.0,07,2021
JALISCO,980,388.0,51.0,16.0,37.0,6.0,88.0,22.0,0.0,0.0,07,2021
COLIMA,241,170.0,13.0,6.0,13.0,6.0,26.0,12.0,0.0,0.0,07,2021
SINALOA,284,98.0,26.0,5.0,11.0,7.0,37.0,12.0,0.0,0.0,07,2021
VERACRUZ,"2,246",158.0,244.0,6.0,90.0,5.0,334.0,11.0,0.0,0.0,07,2021
MÉXICO,73,34.0,1.0,8.0,0.0,2.0,1.0,10.0,0.0,0.0,07,2021
GUERRERO,995,194.0,23.0,2.0,66.0,5.0,89.0,7.0,0.0,0.0,07,2021
CHIAPAS,403,86.0,12.0,1.0,35.0,5.0,47.0,6.0,0.0,0.0,07,2021
SAN LUIS POTOSÍ,354,63.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,07,2021
TAMAULIPAS,"1,125",162.0,9.0,3.0,19.0,3.0,28.0,6.0,0.0,0.0,07,2021
OAXACA,468,101.0,8.0,1.0,10.0,4.0,18.0,5.0,0.0,0.0,07,2021
MORELOS,238,75.0,3.0,3.0,25.0,1.0,28.0,4.0,0.0,0.0,07,2021
NAYARIT,545,72.0,12.0,3.0,66.0,0.0,78.0,3.0,0.0,0.0,07,2021
NUEVO LEÓN,89,68.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,07,2021
PUEBLA,107,45.0,8.0,2.0,5.0,1.0,13.0,3.0,0.0,0.0,07,2021
BAJA CALIFORNIA SUR,19,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,07,2021
TABASCO,"1,033",50.0,21.0,0.0,113.0,1.0,134.0,1.0,0.0,0.0,07,2021
AGUASCALIENTES,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
BAJA CALIFORNIA,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
CAMPECHE,262,19.0,4.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,07,2021
COAHUILA,15,49.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,07,2021
CHIHUAHUA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
CIUDAD DE MÉXICO,19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
DURANGO,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
GUANAJUATO,41,17.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,07,2021
HIDALGO,54,4.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,07,2021
QUERÉTARO,17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
QUINTANA ROO,803,76.0,67.0,0.0,73.0,0.0,140.0,0.0,0.0,0.0,07,2021
SONORA,68,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,07,2021
TLAXCALA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
YUCATÁN,376,38.0,29.0,0.0,50.0,0.0,79.0,0.0,0.0,0.0,07,2021
ZACATECAS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2021
MICHOACÁN,315,188.0,22.0,22.0,6.0,4.0,28.0,26.0,0.0,0.0,06,2021
JALISCO,866,348.0,39.0,16.0,32.0,5.0,71.0,21.0,0.0,0.0,06,2021
SINALOA,242,91.0,22.0,5.0,10.0,7.0,32.0,12.0,0.0,0.0,06,2021
COLIMA,196,155.0,6.0,6.0,8.0,5.0,14.0,11.0,0.0,0.0,06,2021
VERACRUZ,"1,937",146.0,198.0,3.0,75.0,5.0,273.0,8.0,0.0,0.0,06,2021
CHIAPAS,339,74.0,9.0,1.0,32.0,5.0,41.0,6.0,0.0,0.0,06,2021
GUERRERO,817,169.0,16.0,1.0,51.0,5.0,67.0,6.0,0.0,0.0,06,2021
SAN LUIS POTOSÍ,314,55.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,06,2021
TAMAULIPAS,963,152.0,3.0,3.0,13.0,3.0,16.0,6.0,0.0,0.0,06,2021
MÉXICO,59,25.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,06,2021
MORELOS,221,60.0,3.0,2.0,20.0,1.0,23.0,3.0,0.0,0.0,06,2021
NUEVO LEÓN,76,63.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,06,2021
OAXACA,412,86.0,7.0,0.0,9.0,3.0,16.0,3.0,0.0,0.0,06,2021
PUEBLA,96,37.0,6.0,2.0,5.0,1.0,11.0,3.0,0.0,0.0,06,2021
NAYARIT,485,64.0,8.0,2.0,46.0,0.0,54.0,2.0,0.0,0.0,06,2021
BAJA CALIFORNIA SUR,16,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,06,2021
TABASCO,811,43.0,17.0,0.0,80.0,1.0,97.0,1.0,0.0,0.0,06,2021
AGUASCALIENTES,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
BAJA CALIFORNIA,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
CAMPECHE,208,13.0,4.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,06,2021
COAHUILA,13,47.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,06,2021
CHIHUAHUA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
CIUDAD DE MÉXICO,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
DURANGO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
GUANAJUATO,34,16.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,06,2021
HIDALGO,47,3.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,06,2021
QUERÉTARO,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2021
QUINTANA ROO,697,61.0,62.0,0.0,65.0,0.0,127.0,0.0,0.0,0.0,06,2021
SONORA,57,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,06,2021
