Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
NUEVO LEÓN,689,289,3.0,8.0,8.0,4.0,11.0,12.0,0.0,0.0,27,2020
BAJA CALIFORNIA SUR,129,43,4.0,4.0,3.0,0.0,7.0,4.0,0.0,0.0,27,2020
GUANAJUATO,258,169,10.0,3.0,0.0,1.0,10.0,4.0,0.0,0.0,27,2020
SONORA,161,141,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,27,2020
COAHUILA,87,41,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,27,2020
ZACATECAS,10,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27,2020
AGUASCALIENTES,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
BAJA CALIFORNIA,18,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
CHIHUAHUA,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
CIUDAD DE MÉXICO,109,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
DURANGO,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
TLAXCALA,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2020
VERACRUZ,"1,795","3,529",181.0,427.0,72.0,137.0,253.0,564.0,1.0,0.0,12,2020
TABASCO,759,"2,284",53.0,90.0,39.0,260.0,92.0,350.0,0.0,0.0,12,2020
QUINTANA ROO,615,"1,147",91.0,95.0,27.0,100.0,118.0,195.0,0.0,0.0,12,2020
GUERRERO,361,"1,677",2.0,53.0,3.0,136.0,5.0,189.0,0.0,0.0,12,2020
NAYARIT,158,"1,000",10.0,15.0,6.0,132.0,16.0,147.0,0.0,0.0,12,2020
JALISCO,"1,388","1,585",99.0,78.0,31.0,62.0,130.0,140.0,0.0,0.0,12,2020
YUCATÁN,142,552,3.0,41.0,2.0,76.0,5.0,117.0,0.0,0.0,12,2020
CHIAPAS,865,663,66.0,25.0,172.0,60.0,238.0,85.0,2.0,0.0,12,2020
MICHOACÁN,524,636,64.0,60.0,7.0,11.0,71.0,71.0,0.0,0.0,12,2020
SINALOA,167,430,15.0,33.0,2.0,20.0,17.0,53.0,0.0,0.0,12,2020
TAMAULIPAS,241,"1,697",19.0,17.0,6.0,30.0,25.0,47.0,0.0,0.0,12,2020
COLIMA,358,486,16.0,21.0,7.0,21.0,23.0,42.0,0.0,1.0,12,2020
CAMPECHE,44,422,0.0,8.0,2.0,26.0,2.0,34.0,0.0,0.0,12,2020
MORELOS,178,368,4.0,6.0,7.0,28.0,11.0,34.0,0.0,0.0,12,2020
SAN LUIS POTOSÍ*,164,526,22.0,30.0,2.0,3.0,24.0,33.0,0.0,0.0,12,2020
OAXACA,459,775,12.0,12.0,20.0,14.0,32.0,26.0,0.0,0.0,12,2020
HIDALGO,36,91,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,12,2020
PUEBLA,72,180,4.0,12.0,2.0,5.0,6.0,17.0,0.0,0.0,12,2020
MÉXICO,58,169,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,12,2020
BAJA CALIFORNIA SUR,61,31,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,12,2020
SONORA,52,95,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,12,2020
COAHUILA,16,31,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,12,2020
GUANAJUATO,28,87,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,12,2020
NUEVO LEÓN *,179,152,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12,2020
AGUASCALIENTES,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
BAJA CALIFORNIA,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
CHIHUAHUA,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
CIUDAD DE MÉXICO,27,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
DURANGO,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
QUERÉTARO,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
ZACATECAS,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2020
VERACRUZ,"1,913","3,687",196.0,455.0,78.0,146.0,274.0,601.0,1.0,0.0,13,2020
TABASCO,889,"2,409",56.0,97.0,51.0,265.0,107.0,362.0,0.0,0.0,13,2020
GUERRERO,386,"1,767",2.0,58.0,4.0,148.0,6.0,206.0,0.0,0.0,13,2020
QUINTANA ROO,683,"1,165",100.0,97.0,36.0,102.0,136.0,199.0,0.0,0.0,13,2020
NAYARIT,166,"1,091",10.0,17.0,6.0,143.0,16.0,160.0,0.0,0.0,13,2020
JALISCO,"1,462","1,677",106.0,83.0,34.0,65.0,140.0,148.0,0.0,0.0,13,2020
YUCATÁN,170,585,3.0,41.0,3.0,81.0,6.0,122.0,0.0,0.0,13,2020
CHIAPAS,955,695,70.0,25.0,187.0,62.0,257.0,87.0,2.0,0.0,13,2020
MICHOACÁN,569,683,80.0,70.0,8.0,13.0,88.0,83.0,0.0,0.0,13,2020
SINALOA,176,447,17.0,33.0,2.0,20.0,19.0,53.0,0.0,0.0,13,2020
TAMAULIPAS,293,"1,773",19.0,19.0,6.0,34.0,25.0,53.0,0.0,0.0,13,2020
COLIMA,374,515,17.0,21.0,8.0,22.0,25.0,43.0,0.0,1.0,13,2020
MORELOS,198,387,4.0,7.0,7.0,30.0,11.0,37.0,0.0,0.0,13,2020
CAMPECHE,51,442,0.0,8.0,2.0,26.0,2.0,34.0,0.0,0.0,13,2020
SAN LUIS POTOSÍ,187,551,24.0,31.0,2.0,3.0,26.0,34.0,0.0,0.0,13,2020
OAXACA,500,820,13.0,12.0,21.0,14.0,34.0,26.0,0.0,0.0,13,2020
HIDALGO,38,95,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,13,2020
PUEBLA,79,190,4.0,12.0,2.0,5.0,6.0,17.0,0.0,0.0,13,2020
MÉXICO,66,186,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,13,2020
BAJA CALIFORNIA SUR,68,33,2.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,13,2020
SONORA,64,96,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,13,2020
COAHUILA,17,31,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,13,2020
GUANAJUATO,32,89,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,13,2020
NUEVO LEÓN,201,158,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,13,2020
AGUASCALIENTES,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
BAJA CALIFORNIA,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
CHIHUAHUA,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
CIUDAD DE MÉXICO,32,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
DURANGO,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
QUERÉTARO,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
TLAXCALA,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
ZACATECAS,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2020
JALISCO,"74,319","20,929","6,476","4,067","3,124",795.0,"9,600","4,862",24.0,9.0,46,2020
MICHOACÁN,"4,747","10,255",963,"2,027",84,159.0,"1,047","2,186",1.0,0.0,46,2020
TAMAULIPAS,"4,400","14,046",245,"1,624",79,324.0,324,"1,948",0.0,0.0,46,2020
NUEVO LEÓN,"3,759","6,032",256,"1,634",226,308.0,482,"1,942",0.0,0.0,46,2020
VERACRUZ,"46,313","7,591","7,600","1,103","1,315",319.0,"8,915","1,422",23.0,1.0,46,2020
SAN LUIS POTOSÍ,"8,411","6,583","1,365","1,227",72,49.0,"1,437","1,276",0.0,3.0,46,2020
PUEBLA,"6,680","4,054","1,318",739,227,144.0,"1,545",883,3.0,1.0,46,2020
HIDALGO,"2,217","1,546",799,704,42,29.0,841,733,1.0,0.0,46,2020
COAHUILA,355,"2,840",69,665,14,67.0,83,732,0.0,0.0,46,2020
NAYARIT,"4,942","5,658",218,177,300,476.0,518,653,1.0,3.0,46,2020
GUERRERO,"8,838","5,937",265,206,487,365.0,752,571,7.0,8.0,46,2020
MORELOS,"9,919","3,513",385,361,959,196.0,"1,344",557,10.0,1.0,46,2020
SINALOA,"1,223","2,564",131,316,22,175.0,153,491,0.0,0.0,46,2020
TABASCO,"6,198","3,062",230,114,517,281.0,747,395,6.0,9.0,46,2020
QUERÉTARO,173,607,26,364,1,5.0,27,369,0.0,0.0,46,2020
COLIMA,"2,497","1,834",111,142,118,151.0,229,293,0.0,3.0,46,2020
CHIAPAS,"16,596","1,742",581,72,"1,572",199.0,"2,153",271,20.0,4.0,46,2020
GUANAJUATO,"2,246","1,109",169,262,16,4.0,185,266,0.0,0.0,46,2020
QUINTANA ROO,"8,478","1,974",748,116,682,109.0,"1,430",225,8.0,0.0,46,2020
MÉXICO,712,815,43,212,4,6.0,47,218,0.0,0.0,46,2020
OAXACA,"15,355","3,094","1,012",125,551,93.0,"1,563",218,4.0,6.0,46,2020
YUCATÁN,"3,868","1,156",196,50,244,94.0,440,144,0.0,2.0,46,2020
DURANGO,149,310,52,117,1,2.0,53,119,0.0,0.0,46,2020
CAMPECHE,"1,332",727,37,11,45,28.0,82,39,0.0,0.0,46,2020
BAJA CALIFORNIA SUR,467,156,56,16,19,0.0,75,16,0.0,0.0,46,2020
ZACATECAS,173,41,48,16,2,0.0,50,16,0.0,0.0,46,2020
SONORA,"2,027",206,266,6,56,0.0,322,6,0.0,0.0,46,2020
AGUASCALIENTES,61,20,12,0,1,0.0,13,0,0.0,0.0,46,2020
BAJA CALIFORNIA,113,27,3,0,0,0.0,3,0,0.0,0.0,46,2020
CHIHUAHUA,189,16,33,0,6,0.0,39,0,0.0,0.0,46,2020
CIUDAD DE MÉXICO,547,75,0,0,0,0.0,0,0,0.0,0.0,46,2020
TLAXCALA,45,11,0,0,0,0.0,0,0,0.0,0.0,46,2020
JALISCO,"76,425","21,419","6,724","4,228","3,330",829.0,"10,054","5,057",25.0,9.0,47,2020
MICHOACÁN,"4,905","10,506",997,"2,121",86,165.0,"1,083","2,286",1.0,0.0,47,2020
NUEVO LEÓN,"3,836","6,354",276,"1,737",235,313.0,511,"2,050",0.0,0.0,47,2020
TAMAULIPAS,"4,715","14,535",255,"1,697",90,336.0,345,"2,033",0.0,0.0,47,2020
SAN LUIS POTOSÍ,"8,748","6,730","1,380","1,499",72,52.0,"1,452","1,551",0.0,3.0,47,2020
VERACRUZ,"47,228","7,659","7,700","1,124","1,366",324.0,"9,066","1,448",23.0,1.0,47,2020
PUEBLA,"6,778","4,100","1,340",739,239,144.0,"1,579",883,5.0,1.0,47,2020
COAHUILA,376,"2,962",73,713,14,71.0,87,784,0.0,0.0,47,2020
HIDALGO,"2,294","1,553",821,717,44,30.0,865,747,1.0,0.0,47,2020
NAYARIT,"5,340","5,955",225,216,331,509.0,556,725,1.0,3.0,47,2020
MORELOS,"10,101","3,603",390,373,"1,002",203.0,"1,392",576,19.0,1.0,47,2020
GUERRERO,"9,184","6,015",271,207,488,366.0,759,573,12.0,8.0,47,2020
SINALOA,"1,282","2,713",135,361,23,206.0,158,567,0.0,0.0,47,2020
TABASCO,"6,445","3,075",235,114,544,282.0,779,396,9.0,9.0,47,2020
QUERÉTARO,177,609,27,365,1,5.0,28,370,0.0,0.0,47,2020
COLIMA,"2,632","1,887",117,151,126,160.0,243,311,1.0,3.0,47,2020
GUANAJUATO,"2,314","1,151",189,271,16,4.0,205,275,0.0,0.0,47,2020
CHIAPAS,"16,868","1,765",591,73,"1,588",200.0,"2,179",273,22.0,4.0,47,2020
OAXACA,"15,717","3,130","1,020",130,559,95.0,"1,579",225,5.0,6.0,47,2020
QUINTANA ROO,"8,842","1,988",760,116,725,109.0,"1,485",225,11.0,0.0,47,2020
MÉXICO,730,824,43,212,4,6.0,47,218,0.0,0.0,47,2020
YUCATÁN,"4,036","1,162",201,50,256,94.0,457,144,0.0,2.0,47,2020
DURANGO,162,312,52,118,1,2.0,53,120,0.0,0.0,47,2020
CAMPECHE,"1,404",734,37,11,47,28.0,84,39,0.0,0.0,47,2020
ZACATECAS,186,41,53,19,2,0.0,55,19,0.0,0.0,47,2020
BAJA CALIFORNIA SUR,485,162,60,16,19,0.0,79,16,0.0,0.0,47,2020
SONORA,"2,203",210,296,6,63,0.0,359,6,0.0,0.0,47,2020
AGUASCALIENTES,63,20,12,0,1,0.0,13,0,0.0,0.0,47,2020
BAJA CALIFORNIA,114,27,3,0,0,0.0,3,0,0.0,0.0,47,2020
CHIHUAHUA,191,16,33,0,6,0.0,39,0,0.0,0.0,47,2020
CIUDAD DE MÉXICO,555,75,0,0,0,0.0,0,0,0.0,0.0,47,2020
TLAXCALA,49,11,0,0,0,0.0,0,0,0.0,0.0,47,2020
JALISCO,"5,586","7,952",617,"1,123",173,217.0,790,"1,340",0.0,1.0,31,2020
VERACRUZ,"8,974","5,997","1,433",786,286,223.0,"1,719","1,009",1.0,1.0,31,2020
MICHOACÁN,"1,507","4,300",240,672,19,61.0,259,733,0.0,0.0,31,2020
TABASCO,"2,418","2,875",171,109,188,275.0,359,384,4.0,8.0,31,2020
SAN LUIS POTOSÍ,"1,068","1,968",200,319,9,13.0,209,332,0.0,0.0,31,2020
HIDALGO,263,761,67,307,2,17.0,69,324,0.0,0.0,31,2020
NAYARIT,506,"2,305",30,32,32,258.0,62,290,0.0,2.0,31,2020
GUERRERO,"2,708","3,708",89,78,171,185.0,260,263,5.0,0.0,31,2020
PUEBLA,871,"1,090",225,195,18,23.0,243,218,0.0,0.0,31,2020
QUINTANA ROO,"2,225","1,600",299,109,145,107.0,444,216,1.0,0.0,31,2020
TAMAULIPAS,907,"3,514",52,160,9,51.0,61,211,0.0,0.0,31,2020
MORELOS,"2,446","1,224",70,77,211,79.0,281,156,0.0,0.0,31,2020
CHIAPAS,"6,876","1,255",472,43,"1,060",95.0,"1,532",138,9.0,0.0,31,2020
YUCATÁN,982,"1,002",12,46,5,92.0,17,138,0.0,1.0,31,2020
QUERÉTARO,22,234,0,108,0,1.0,0,109,0.0,0.0,31,2020
SINALOA,412,598,26,55,2,26.0,28,81,0.0,0.0,31,2020
COLIMA,783,894,31,33,16,43.0,47,76,0.0,2.0,31,2020
OAXACA,"3,048","1,660",302,26,107,32.0,409,58,0.0,2.0,31,2020
MÉXICO,297,429,8,39,3,0.0,11,39,0.0,0.0,31,2020
CAMPECHE,301,646,10,10,17,28.0,27,38,0.0,0.0,31,2020
NUEVO LEÓN,882,386,26,25,24,10.0,50,35,0.0,0.0,31,2020
GUANAJUATO,418,222,21,6,2,1.0,23,7,0.0,0.0,31,2020
BAJA CALIFORNIA SUR,145,56,4,4,3,0.0,7,4,0.0,0.0,31,2020
SONORA,204,153,0,3,1,0.0,1,3,0.0,0.0,31,2020
COAHUILA,108,43,0,0,1,2.0,1,2,0.0,0.0,31,2020
BAJA CALIFORNIA,26,18,0,0,0,0.0,0,0,0.0,0.0,31,2020
ZACATECAS,18,6,0,1,0,0.0,0,1,0.0,0.0,31,2020
AGUASCALIENTES,11,11,0,0,0,0.0,0,0,0.0,0.0,31,2020
CHIHUAHUA,8,9,0,0,0,0.0,0,0,0.0,0.0,31,2020
CIUDAD DE MÉXICO,158,40,0,0,0,0.0,0,0,0.0,0.0,31,2020
DURANGO,22,9,0,0,0,0.0,0,0,0.0,0.0,31,2020
TLAXCALA,10,10,0,0,0,0.0,0,0,0.0,0.0,31,2020
JALISCO,"4,943","7,438",550,"1,056",160.0,206.0,710,"1,262",0.0,1.0,30,2020
VERACRUZ,"7,762","5,870","1,044",741,222.0,215.0,"1,266",956,1.0,1.0,30,2020
MICHOACÁN,"1,382","4,008",213,631,16.0,59.0,229,690,0.0,0.0,30,2020
TABASCO,"2,351","2,869",171,109,184.0,275.0,355,384,4.0,8.0,30,2020
NAYARIT,484,"2,240",27,32,28.0,258.0,55,290,0.0,2.0,30,2020
SAN LUIS POTOSÍ,931,"1,836",149,275,5.0,13.0,154,288,0.0,0.0,30,2020
GUERRERO,"2,413","3,547",79,78,161.0,185.0,240,263,5.0,0.0,30,2020
HIDALGO *,225,670,45,240,0.0,13.0,45,253,0.0,0.0,30,2020
QUINTANA ROO,"2,113","1,563",285,108,136.0,107.0,421,215,1.0,0.0,30,2020
TAMAULIPAS,848,"3,379",49,149,9.0,50.0,58,199,0.0,0.0,30,2020
PUEBLA,746,990,185,156,16.0,20.0,201,176,0.0,0.0,30,2020
YUCATÁN,924,976,10,46,4.0,92.0,14,138,0.0,1.0,30,2020
MORELOS,"2,030","1,129",54,63,165.0,72.0,219,135,0.0,0.0,30,2020
CHIAPAS,"6,336","1,222",412,41,922.0,92.0,"1,334",133,9.0,0.0,30,2020
QUERÉTARO,16,202,0,98,0.0,1.0,0,99,0.0,0.0,30,2020
SINALOA,404,589,25,54,2.0,26.0,27,80,0.0,0.0,30,2020
COLIMA,760,869,28,33,16.0,40.0,44,73,0.0,2.0,30,2020
OAXACA,"2,704","1,612",212,26,69.0,32.0,281,58,0.0,2.0,30,2020
MÉXICO,275,402,8,39,2.0,0.0,10,39,0.0,0.0,30,2020
CAMPECHE,268,638,10,10,17.0,28.0,27,38,0.0,0.0,30,2020
NUEVO LEÓN,820,364,16,25,16.0,10.0,32,35,0.0,0.0,30,2020
GUANAJUATO,378,209,18,6,1.0,1.0,19,7,0.0,0.0,30,2020
BAJA CALIFORNIA SUR,143,56,4,4,3.0,0.0,7,4,0.0,0.0,30,2020
SONORA,185,147,0,3,0.0,0.0,0,3,0.0,0.0,30,2020
COAHUILA,103,42,0,0,1.0,2.0,1,2,0.0,0.0,30,2020
ZACATECAS,13,6,0,1,0.0,0.0,0,1,0.0,0.0,30,2020
AGUASCALIENTES,11,11,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
BAJA CALIFORNIA,24,16,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
CHIHUAHUA,7,9,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
CIUDAD DE MÉXICO,141,40,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
DURANGO,20,6,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
TLAXCALA,10,9,0,0,0.0,0.0,0,0,0.0,0.0,30,2020
VERACRUZ,760.0,"1,653",59.0,107.0,27.0,31.0,86.0,138.0,0.0,0.0,05,2020
QUINTANA ROO,228.0,603,31.0,46.0,13.0,51.0,44.0,97.0,0.0,0.0,05,2020
TABASCO,184.0,668,27.0,14.0,11.0,63.0,38.0,77.0,0.0,0.0,05,2020
JALISCO,597.0,737,40.0,31.0,8.0,30.0,48.0,61.0,0.0,0.0,05,2020
YUCATÁN,36.0,283,1.0,20.0,1.0,31.0,2.0,51.0,0.0,0.0,05,2020
GUERRERO,93.0,686,1.0,10.0,1.0,36.0,2.0,46.0,0.0,0.0,05,2020
NAYARIT,76.0,409,5.0,7.0,2.0,34.0,7.0,41.0,0.0,0.0,05,2020
CHIAPAS,281.0,269,16.0,9.0,69.0,23.0,85.0,32.0,0.0,0.0,05,2020
SINALOA,64.0,208,8.0,16.0,0.0,8.0,8.0,24.0,0.0,0.0,05,2020
MORELOS,64.0,193,0.0,3.0,3.0,20.0,3.0,23.0,0.0,0.0,05,2020
MICHOACÁN,154.0,260,17.0,17.0,5.0,4.0,22.0,21.0,0.0,0.0,05,2020
OAXACA,194.0,365,2.0,4.0,8.0,9.0,10.0,13.0,0.0,0.0,05,2020
TAMAULIPAS,75.0,806,4.0,0.0,2.0,11.0,6.0,11.0,0.0,0.0,05,2020
HIDALGO,8.0,36,0.0,8.0,0.0,1.0,0.0,9.0,0.0,0.0,05,2020
PUEBLA,25.0,84,1.0,5.0,1.0,4.0,2.0,9.0,0.0,0.0,05,2020
CAMPECHE,10.0,159,0.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,05,2020
COLIMA,127.0,171,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,05,2020
COAHUILA,2.0,11,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,05,2020
GUANAJUATO,4.0,31,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,05,2020
SONORA,18.0,48,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,05,2020
BAJA CALIFORNIA SUR,29.0,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,05,2020
NUEVO LEÓN,76.0,68,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,05,2020
SAN LUIS POTOSÍ,58.0,285,9.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,05,2020
AGUASCALIENTES,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
BAJA CALIFORNIA,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
CHIHUAHUA,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
CIUDAD DE MÉXICO,17.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
DURANGO,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
MÉXICO,17.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
QUERÉTARO,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
TLAXCALA,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
ZACATECAS,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05,2020
VERACRUZ,637.0,"1,215",45.0,89.0,24.0,23.0,69.0,112.0,0.0,0.0,04,2020
QUINTANA ROO,179.0,469,23.0,34.0,13.0,36.0,36.0,70.0,0.0,0.0,04,2020
TABASCO,140.0,498,18.0,9.0,9.0,39.0,27.0,48.0,0.0,0.0,04,2020
GUERRERO,68.0,513,1.0,7.0,1.0,26.0,2.0,33.0,0.0,0.0,04,2020
JALISCO,456.0,556,19.0,12.0,5.0,18.0,24.0,30.0,0.0,0.0,04,2020
YUCATÁN,27.0,215,1.0,11.0,1.0,19.0,2.0,30.0,0.0,0.0,04,2020
CHIAPAS,192.0,207,12.0,5.0,51.0,15.0,63.0,20.0,0.0,0.0,04,2020
NAYARIT,67.0,289,4.0,4.0,0.0,16.0,4.0,20.0,0.0,0.0,04,2020
MORELOS,47.0,138,0.0,3.0,2.0,16.0,2.0,19.0,0.0,0.0,04,2020
MICHOACÁN,94.0,192,10.0,9.0,2.0,3.0,12.0,12.0,0.0,0.0,04,2020
SINALOA,43.0,145,5.0,9.0,0.0,3.0,5.0,12.0,0.0,0.0,04,2020
OAXACA,143.0,284,2.0,1.0,5.0,7.0,7.0,8.0,0.0,0.0,04,2020
HIDALGO,5.0,30,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,04,2020
CAMPECHE,8.0,118,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,04,2020
PUEBLA,24.0,60,1.0,4.0,1.0,1.0,2.0,5.0,0.0,0.0,04,2020
TAMAULIPAS,59.0,612,4.0,0.0,2.0,3.0,6.0,3.0,0.0,0.0,04,2020
COAHUILA,2.0,10,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,04,2020
COLIMA,88.0,127,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,04,2020
BAJA CALIFORNIA SUR,28.0,9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,04,2020
NUEVO LEÓN,60.0,51,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,04,2020
SAN LUIS POTOSÍ,38.0,220,7.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,04,2020
SONORA,13.0,38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,04,2020
AGUASCALIENTES,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
BAJA CALIFORNIA,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
CHIHUAHUA,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
CIUDAD DE MÉXICO,11.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
DURANGO,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
GUANAJUATO,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
MÉXICO,10.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
QUERÉTARO,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
TLAXCALA,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
ZACATECAS,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,2020
VERACRUZ,"2,271","4,019",242.0,519.0,82.0,168.0,324.0,687.0,1.0,0.0,16,2020
TABASCO,"1,309","2,544",85.0,106.0,81.0,269.0,166.0,375.0,0.0,0.0,16,2020
GUERRERO,500,"1,929",3.0,60.0,9.0,157.0,12.0,217.0,0.0,0.0,16,2020
QUINTANA ROO,815,"1,198",121.0,98.0,41.0,105.0,162.0,203.0,0.0,0.0,16,2020
NAYARIT,208,"1,290",13.0,19.0,9.0,179.0,22.0,198.0,0.0,0.0,16,2020
JALISCO,"1,731","1,914",127.0,120.0,37.0,71.0,164.0,191.0,0.0,0.0,16,2020
YUCATÁN,230,611,4.0,43.0,6.0,83.0,10.0,126.0,0.0,0.0,16,2020
MICHOACÁN,721,798,100.0,82.0,9.0,17.0,109.0,99.0,0.0,0.0,16,2020
CHIAPAS,"1,299",771,87.0,28.0,241.0,66.0,328.0,94.0,2.0,0.0,16,2020
SINALOA,215,474,21.0,35.0,2.0,23.0,23.0,58.0,0.0,0.0,16,2020
TAMAULIPAS,368,"1,915",20.0,22.0,6.0,35.0,26.0,57.0,0.0,0.0,16,2020
SAN LUIS POTOSÍ,224,615,25.0,48.0,2.0,4.0,27.0,52.0,0.0,0.0,16,2020
MORELOS,262,430,4.0,8.0,12.0,37.0,16.0,45.0,0.0,0.0,16,2020
COLIMA,438,560,18.0,22.0,11.0,22.0,29.0,44.0,0.0,1.0,16,2020
CAMPECHE,60,473,2.0,8.0,2.0,27.0,4.0,35.0,0.0,0.0,16,2020
OAXACA,628,893,20.0,13.0,25.0,18.0,45.0,31.0,0.0,0.0,16,2020
HIDALGO,51,114,1.0,29.0,0.0,1.0,1.0,30.0,0.0,0.0,16,2020
PUEBLA,104,225,4.0,16.0,2.0,5.0,6.0,21.0,0.0,0.0,16,2020
MÉXICO,107,222,1.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,16,2020
BAJA CALIFORNIA SUR,74,35,3.0,3.0,2.0,0.0,5.0,3.0,0.0,0.0,16,2020
