Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
CHIAPAS,8262.0,2565.0,769.0,479.0,203.0,203.0,972.0,682.0,0.0,0.0,34,2016
JALISCO,4731.0,6015.0,406.0,492.0,85.0,84.0,491.0,576.0,0.0,1.0,34,2016
MICHOACÁN,6961.0,2718.0,759.0,493.0,9.0,33.0,768.0,526.0,0.0,0.0,34,2016
NUEVO LEÓN,5430.0,6102.0,431.0,449.0,11.0,11.0,442.0,460.0,0.0,0.0,34,2016
TABASCO,2268.0,2685.0,278.0,259.0,77.0,106.0,355.0,365.0,0.0,2.0,34,2016
TAMAULIPAS,2458.0,2978.0,244.0,252.0,16.0,12.0,260.0,264.0,0.0,0.0,34,2016
MÉXICO,934.0,852.0,21.0,234.0,0.0,6.0,21.0,240.0,0.0,0.0,34,2016
COLIMA,16254.0,3361.0,868.0,170.0,83.0,46.0,951.0,216.0,0.0,0.0,34,2016
NAYARIT,2724.0,2231.0,200.0,112.0,207.0,79.0,407.0,191.0,0.0,0.0,34,2016
QUINTANA ROO,3145.0,1653.0,355.0,129.0,190.0,52.0,545.0,181.0,1.0,1.0,34,2016
MORELOS,4251.0,2823.0,307.0,65.0,28.0,107.0,335.0,172.0,0.0,2.0,34,2016
OAXACA,4632.0,2236.0,234.0,112.0,43.0,52.0,277.0,164.0,1.0,1.0,34,2016
SINALOA,1073.0,1121.0,225.0,92.0,84.0,26.0,309.0,118.0,0.0,0.0,34,2016
YUCATÁN,7837.0,1659.0,551.0,74.0,173.0,43.0,724.0,117.0,0.0,0.0,34,2016
SONORA,1786.0,733.0,475.0,93.0,196.0,23.0,671.0,116.0,3.0,0.0,34,2016
SAN LUIS POTOSÍ,1287.0,788.0,81.0,95.0,0.0,1.0,81.0,96.0,0.0,0.0,34,2016
PUEBLA,1844.0,1132.0,267.0,88.0,21.0,3.0,288.0,91.0,0.0,0.0,34,2016
DURANGO,26.0,162.0,8.0,69.0,0.0,0.0,8.0,69.0,0.0,0.0,34,2016
CAMPECHE,4222.0,1574.0,254.0,51.0,57.0,14.0,311.0,65.0,0.0,1.0,34,2016
BAJA CALIFORNIA SUR,401.0,601.0,62.0,53.0,3.0,3.0,65.0,56.0,0.0,0.0,34,2016
HIDALGO,410.0,443.0,41.0,40.0,0.0,1.0,41.0,41.0,0.0,0.0,34,2016
COAHUILA,230.0,318.0,12.0,38.0,0.0,1.0,12.0,39.0,0.0,0.0,34,2016
ZACATECAS,317.0,87.0,53.0,14.0,0.0,0.0,53.0,14.0,0.0,0.0,34,2016
GUANAJUATO,48.0,90.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,34,2016
BAJA CALIFORNIA,120.0,170.0,9.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,34,2016
AGUASCALIENTES,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2016
CHIHUAHUA,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2016
DISTRITO FEDERAL,54.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2016
QUERÉTARO,25.0,62.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34,2016
TLAXCALA,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2016
GUERRERO,13670.0,7225.0,1039.0,1065.0,314.0,798.0,1353.0,1863.0,5.0,2.0,35,2016
VERACRUZ,12992.0,11126.0,1514.0,930.0,458.0,190.0,1972.0,1120.0,1.0,0.0,35,2016
CHIAPAS,8425.0,2600.0,787.0,483.0,204.0,205.0,991.0,688.0,0.0,0.0,35,2016
JALISCO,5426.0,6603.0,457.0,573.0,89.0,102.0,546.0,675.0,0.0,1.0,35,2016
MICHOACÁN,7325.0,2947.0,855.0,592.0,10.0,38.0,865.0,630.0,0.0,0.0,35,2016
NUEVO LEÓN,5665.0,6288.0,448.0,459.0,13.0,11.0,461.0,470.0,0.0,0.0,35,2016
TABASCO,2519.0,3059.0,289.0,288.0,82.0,112.0,371.0,400.0,0.0,2.0,35,2016
TAMAULIPAS,2553.0,3237.0,281.0,288.0,17.0,12.0,298.0,300.0,0.0,0.0,35,2016
MÉXICO,1033.0,947.0,21.0,234.0,0.0,6.0,21.0,240.0,0.0,0.0,35,2016
COLIMA,17520.0,3886.0,916.0,187.0,83.0,47.0,999.0,234.0,0.0,0.0,35,2016
MORELOS,4683.0,3208.0,335.0,70.0,35.0,134.0,370.0,204.0,0.0,2.0,35,2016
NAYARIT,3245.0,2287.0,259.0,123.0,261.0,79.0,520.0,202.0,0.0,0.0,35,2016
QUINTANA ROO,3470.0,1810.0,374.0,134.0,207.0,54.0,581.0,188.0,1.0,1.0,35,2016
OAXACA,4840.0,2304.0,235.0,126.0,43.0,55.0,278.0,181.0,2.0,1.0,35,2016
YUCATÁN,9607.0,2038.0,664.0,90.0,213.0,49.0,877.0,139.0,0.0,0.0,35,2016
SINALOA,1169.0,1172.0,229.0,97.0,85.0,29.0,314.0,126.0,0.0,0.0,35,2016
SONORA,1943.0,761.0,516.0,94.0,214.0,23.0,730.0,117.0,3.0,0.0,35,2016
PUEBLA,2112.0,1212.0,338.0,97.0,43.0,3.0,381.0,100.0,0.0,0.0,35,2016
SAN LUIS POTOSÍ,1313.0,807.0,81.0,99.0,0.0,1.0,81.0,100.0,0.0,0.0,35,2016
DURANGO,34.0,198.0,10.0,91.0,0.0,0.0,10.0,91.0,0.0,0.0,35,2016
CAMPECHE,4691.0,1845.0,270.0,51.0,63.0,14.0,333.0,65.0,1.0,1.0,35,2016
BAJA CALIFORNIA SUR,449.0,635.0,70.0,57.0,3.0,3.0,73.0,60.0,0.0,0.0,35,2016
COAHUILA,248.0,349.0,16.0,49.0,0.0,2.0,16.0,51.0,0.0,0.0,35,2016
HIDALGO,426.0,479.0,41.0,44.0,0.0,3.0,41.0,47.0,0.0,0.0,35,2016
ZACATECAS,419.0,77.0,65.0,15.0,0.0,0.0,65.0,15.0,0.0,0.0,35,2016
GUANAJUATO,50.0,98.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,35,2016
BAJA CALIFORNIA,125.0,173.0,10.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,35,2016
AGUASCALIENTES,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2016
CHIHUAHUA,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2016
DISTRITO FEDERAL,54.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2016
QUERÉTARO,26.0,73.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35,2016
TLAXCALA,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2016
GUERRERO,"14,885","8,853","1,095","1,244",374.0,937.0,"1,469","2,181",9.0,2.0,43,2016
VERACRUZ,"23,000","16,602","2,204","1,685",646.0,337.0,"2,850","2,022",1.0,0.0,43,2016
JALISCO,"14,752","12,672","1,320","1,240",325.0,241.0,"1,645","1,481",0.0,1.0,43,2016
MICHOACÁN,"9,372","4,562","1,260","1,043",18.0,70.0,"1,278","1,113",0.0,0.0,43,2016
DURANGO,196,"1,588",119,793,0.0,5.0,119,798,0.0,0.0,43,2016
CHIAPAS,"9,329","2,790",934,531,338.0,242.0,"1,272",773,1.0,0.0,43,2016
NUEVO LEÓN,"7,373","10,557",626,696,45.0,18.0,671,714,0.0,0.0,43,2016
TAMAULIPAS,"3,752","6,476",389,527,22.0,17.0,411,544,0.0,0.0,43,2016
MÉXICO,"1,549","1,418",30,532,0.0,12.0,30,544,0.0,0.0,43,2016
MORELOS,"7,519","6,587",444,143,54.0,390.0,498,533,0.0,3.0,43,2016
TABASCO,"5,683","5,051",459,381,153.0,137.0,612,518,0.0,2.0,43,2016
COLIMA,"20,461","6,014","1,041",254,91.0,77.0,"1,132",331,0.0,0.0,43,2016
SINALOA,"2,923","2,816",465,236,136.0,67.0,601,303,0.0,0.0,43,2016
YUCATÁN,"16,411","4,530","1,090",199,349.0,85.0,"1,439",284,0.0,0.0,43,2016
COAHUILA,370,"1,208",36,275,0.0,8.0,36,283,0.0,0.0,43,2016
NAYARIT,"12,219","2,875",534,171,473.0,95.0,"1,007",266,0.0,0.0,43,2016
PUEBLA,"3,472","1,947",504,237,58.0,8.0,562,245,0.0,0.0,43,2016
OAXACA,"6,011","2,824",290,162,55.0,68.0,345,230,4.0,1.0,43,2016
QUINTANA ROO,"6,108","2,494",464,150,266.0,80.0,730,230,1.0,1.0,43,2016
SONORA,"5,874","1,032","1,373",122,408.0,26.0,"1,781",148,5.0,0.0,43,2016
SAN LUIS POTOSÍ,"1,567","1,092",105,121,0.0,1.0,105,122,0.0,0.0,43,2016
BAJA CALIFORNIA SUR,"1,387","1,419",259,109,3.0,3.0,262,112,0.0,0.0,43,2016
HIDALGO,538,731,59,86,0.0,6.0,59,92,0.0,0.0,43,2016
CAMPECHE,"6,529","3,064",343,66,76.0,17.0,419,83,1.0,1.0,43,2016
ZACATECAS,910,199,166,52,0.0,0.0,166,52,0.0,0.0,43,2016
GUANAJUATO,69,132,2,14,0.0,3.0,2,17,0.0,0.0,43,2016
BAJA CALIFORNIA,326,218,88,6,0.0,0.0,88,6,0.0,0.0,43,2016
CHIHUAHUA,54,40,10,3,1.0,0.0,11,3,0.0,0.0,43,2016
AGUASCALIENTES,39,36,9,0,1.0,0.0,10,0,0.0,0.0,43,2016
DISTRITO FEDERAL,29,335,0,0,0.0,0.0,0,0,0.0,0.0,43,2016
QUERÉTARO,44,107,5,0,0.0,0.0,5,0,0.0,0.0,43,2016
TLAXCALA,19,34,0,0,0.0,0.0,0,0,0.0,0.0,43,2016
GUERRERO,"14,771","8,743","1,090","1,226",368.0,922.0,"1,458","2,148",9.0,2.0,42,2016
VERACRUZ,"22,079","16,363","2,177","1,559",633.0,317.0,"2,810","1,876",1.0,0.0,42,2016
JALISCO,"13,184","11,807","1,170","1,176",297.0,217.0,"1,467","1,393",0.0,1.0,42,2016
MICHOACÁN,"9,139","4,345","1,227",997,18.0,64.0,"1,245","1,061",0.0,0.0,42,2016
CHIAPAS,"9,224","2,769",926,524,326.0,238.0,"1,252",762,1.0,0.0,42,2016
NUEVO LEÓN,"7,146","10,051",593,676,41.0,16.0,634,692,0.0,0.0,42,2016
TAMAULIPAS,"3,522","5,827",371,513,22.0,17.0,393,530,0.0,0.0,42,2016
DURANGO,188,"1,309",114,523,0.0,5.0,114,528,0.0,0.0,42,2016
MORELOS,"7,210","6,181",425,134,53.0,360.0,478,494,0.0,3.0,42,2016
MÉXICO,"1,482","1,356",30,474,0.0,11.0,30,485,0.0,0.0,42,2016
TABASCO,"5,185","4,908",428,343,139.0,128.0,567,471,0.0,2.0,42,2016
COLIMA,"20,325","5,882","1,036",245,89.0,74.0,"1,125",319,0.0,0.0,42,2016
SINALOA,"2,544","2,497",391,203,122.0,55.0,513,258,0.0,0.0,42,2016
NAYARIT,"11,189","2,807",513,165,439.0,92.0,952,257,0.0,0.0,42,2016
YUCATÁN,"16,165","4,301","1,037",171,333.0,80.0,"1,370",251,0.0,0.0,42,2016
COAHUILA,352,"1,003",28,243,0.0,4.0,28,247,0.0,0.0,42,2016
OAXACA,"5,903","2,786",290,159,55.0,67.0,345,226,4.0,1.0,42,2016
PUEBLA,"3,324","1,870",487,213,58.0,8.0,545,221,0.0,0.0,42,2016
QUINTANA ROO,"5,806","2,413",435,145,246.0,71.0,681,216,1.0,1.0,42,2016
SONORA,"4,998",981,"1,180",117,375.0,26.0,"1,555",143,5.0,0.0,42,2016
SAN LUIS POTOSÍ,"1,545","1,065",102,120,0.0,1.0,102,121,0.0,0.0,42,2016
BAJA CALIFORNIA SUR,"1,188","1,269",201,94,3.0,3.0,204,97,0.0,0.0,42,2016
HIDALGO,526,715,58,83,0.0,6.0,58,89,0.0,0.0,42,2016
CAMPECHE,"6,429","3,034",343,66,76.0,17.0,419,83,1.0,1.0,42,2016
ZACATECAS,862,197,166,52,0.0,0.0,166,52,0.0,0.0,42,2016
GUANAJUATO,66,126,1,10,0.0,3.0,1,13,0.0,0.0,42,2016
BAJA CALIFORNIA,274,212,54,6,0.0,0.0,54,6,0.0,0.0,42,2016
CHIHUAHUA,31,39,5,2,1.0,0.0,6,2,0.0,0.0,42,2016
AGUASCALIENTES,21,34,5,0,1.0,0.0,6,0,0.0,0.0,42,2016
DISTRITO FEDERAL,29,334,0,0,0.0,0.0,0,0,0.0,0.0,42,2016
QUERÉTARO,44,104,5,0,0.0,0.0,5,0,0.0,0.0,42,2016
TLAXCALA,18,33,0,0,0.0,0.0,0,0,0.0,0.0,42,2016
GUERRERO,61.0,30.0,1.0,3.0,3.0,3.0,4.0,6.0,0.0,0.0,01,2016
CHIAPAS,88.0,35.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,01,2016
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
BAJA CALIFORNIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
BAJA CALIFORNIA SUR,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
CAMPECHE,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
COAHUILA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
COLIMA,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
CHIHUAHUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
DISTRITO FEDERAL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
GUANAJUATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
HIDALGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
JALISCO,38.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
MÉXICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
MICHOACÁN,15.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,01,2016
MORELOS,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
NAYARIT,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
NUEVO LEÓN,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
OAXACA,53.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
PUEBLA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
QUERÉTARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
QUINTANA ROO,38.0,33.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,01,2016
SAN LUIS POTOSÍ,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01,2016
SINALOA,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
SONORA,29.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,01,2016
TABASCO,20.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
TAMAULIPAS,14.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,2016
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
VERACRUZ,47.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
YUCATÁN,37.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01,2016
ZACATECAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01,2016
GUERRERO,"15,620","9,287","1,172","1,295",469.0,998.0,"1,641","2,293",10.0,6.0,49,2016
VERACRUZ,"26,627","17,303","2,816","1,815",831.0,383.0,"3,647","2,198",6.0,8.0,49,2016
JALISCO,"22,022","16,077","2,288","1,611",612.0,356.0,"2,900","1,967",0.0,1.0,49,2016
NUEVO LEÓN,"8,571","11,986",787,"1,304",70.0,62.0,857,"1,366",0.0,0.0,49,2016
MICHOACÁN,"10,366","5,708","1,536","1,260",25.0,104.0,"1,561","1,364",0.0,0.0,49,2016
DURANGO,222,"2,160",123,920,0.0,6.0,123,926,0.0,0.0,49,2016
CHIAPAS,"10,011","2,878","1,075",540,439.0,267.0,"1,514",807,1.0,0.0,49,2016
COAHUILA,443,"2,098",63,697,3.0,18.0,66,715,0.0,0.0,49,2016
MORELOS,"8,913","8,058",510,180,81.0,521.0,591,701,0.0,4.0,49,2016
MÉXICO,"1,897","1,649",30,662,0.0,13.0,30,675,0.0,0.0,49,2016
TAMAULIPAS,"5,703","9,098",595,560,33.0,19.0,628,579,0.0,0.0,49,2016
SINALOA,"4,905","4,215",651,461,173.0,103.0,824,564,0.0,0.0,49,2016
TABASCO,"7,305","5,398",559,405,204.0,156.0,763,561,0.0,3.0,49,2016
YUCATÁN,"16,944","5,183","1,119",259,367.0,119.0,"1,486",378,3.0,0.0,49,2016
COLIMA,"21,086","6,389","1,068",287,104.0,90.0,"1,172",377,1.0,1.0,49,2016
NAYARIT,"14,697","3,292",610,208,538.0,107.0,"1,148",315,0.0,0.0,49,2016
PUEBLA,"3,935","2,268",657,261,63.0,10.0,720,271,0.0,0.0,49,2016
QUINTANA ROO,"7,455","2,685",684,166,308.0,95.0,992,261,2.0,1.0,49,2016
OAXACA,"6,459","2,947",355,173,92.0,70.0,447,243,5.0,1.0,49,2016
SONORA,"9,075","1,192","2,396",167,632.0,30.0,"3,028",197,5.0,1.0,49,2016
BAJA CALIFORNIA SUR,"2,130","1,924",422,159,3.0,7.0,425,166,1.0,0.0,49,2016
SAN LUIS POTOSÍ,"1,687","1,154",126,133,0.0,2.0,126,135,0.0,0.0,49,2016
HIDALGO,615,777,66,119,1.0,9.0,67,128,0.0,0.0,49,2016
CAMPECHE,"6,836","3,176",370,70,81.0,19.0,451,89,1.0,1.0,49,2016
ZACATECAS,942,253,166,57,0.0,1.0,166,58,0.0,0.0,49,2016
GUANAJUATO,79,183,3,40,0.0,3.0,3,43,0.0,0.0,49,2016
BAJA CALIFORNIA,561,237,199,7,0.0,0.0,199,7,0.0,0.0,49,2016
CHIHUAHUA,69,44,18,3,2.0,0.0,20,3,0.0,0.0,49,2016
QUERÉTARO,51,115,6,1,0.0,0.0,6,1,0.0,0.0,49,2016
AGUASCALIENTES,55,41,22,0,2.0,0.0,24,0,0.0,0.0,49,2016
DISTRITO FEDERAL,12,358,0,0,0.0,0.0,0,0,0.0,0.0,49,2016
TLAXCALA,19,39,0,0,0.0,0.0,0,0,0.0,0.0,49,2016
GUERRERO,"15,454","9,228","1,145","1,290",445.0,993.0,"1,590","2,283",10.0,6.0,48,2016
VERACRUZ,"26,288","17,232","2,806","1,804",826.0,375.0,"3,632","2,179",4.0,5.0,48,2016
JALISCO,"21,241","15,838","2,217","1,587",575.0,343.0,"2,792","1,930",0.0,1.0,48,2016
MICHOACÁN,"10,233","5,610","1,473","1,259",23.0,104.0,"1,496","1,363",0.0,0.0,48,2016
NUEVO LEÓN,"8,440","11,883",775,"1,077",69.0,53.0,844,"1,130",0.0,0.0,48,2016
DURANGO,218,"2,139",123,906,0.0,6.0,123,912,0.0,0.0,48,2016
CHIAPAS,"9,850","2,864","1,045",537,421.0,264.0,"1,466",801,1.0,0.0,48,2016
MÉXICO,"1,852","1,634",30,662,0.0,13.0,30,675,0.0,0.0,48,2016
MORELOS,"8,801","7,934",507,174,76.0,500.0,583,674,0.0,3.0,48,2016
COAHUILA,435,"2,055",60,592,3.0,13.0,63,605,0.0,0.0,48,2016
TAMAULIPAS,"5,505","8,930",546,556,30.0,19.0,576,575,0.0,0.0,48,2016
TABASCO,"7,111","5,379",549,402,191.0,155.0,740,557,0.0,3.0,48,2016
SINALOA,"4,637","4,075",621,446,166.0,103.0,787,549,0.0,0.0,48,2016
COLIMA,"21,019","6,356","1,063",282,101.0,88.0,"1,164",370,1.0,1.0,48,2016
YUCATÁN,"16,901","5,132","1,117",250,366.0,110.0,"1,483",360,3.0,0.0,48,2016
NAYARIT,"14,417","3,237",607,204,536.0,102.0,"1,143",306,0.0,0.0,48,2016
PUEBLA,"3,897","2,227",636,258,63.0,10.0,699,268,0.0,0.0,48,2016
QUINTANA ROO,"7,274","2,661",667,164,302.0,92.0,969,256,2.0,1.0,48,2016
OAXACA,"6,398","2,934",329,172,86.0,70.0,415,242,5.0,1.0,48,2016
SONORA,"8,839","1,184","2,054",163,529.0,29.0,"2,583",192,5.0,1.0,48,2016
BAJA CALIFORNIA SUR,"2,059","1,896",395,150,3.0,7.0,398,157,1.0,0.0,48,2016
SAN LUIS POTOSÍ,"1,675","1,143",124,130,0.0,2.0,124,132,0.0,0.0,48,2016
HIDALGO,606,776,64,109,1.0,9.0,65,118,0.0,0.0,48,2016
CAMPECHE,"6,808","3,155",370,70,81.0,19.0,451,89,1.0,1.0,48,2016
ZACATECAS,942,251,166,57,0.0,1.0,166,58,0.0,0.0,48,2016
GUANAJUATO,78,181,3,40,0.0,3.0,3,43,0.0,0.0,48,2016
BAJA CALIFORNIA,555,237,170,7,0.0,0.0,170,7,0.0,0.0,48,2016
CHIHUAHUA,68,44,18,3,2.0,0.0,20,3,0.0,0.0,48,2016
QUERÉTARO,50,115,6,1,0.0,0.0,6,1,0.0,0.0,48,2016
AGUASCALIENTES,55,40,22,0,2.0,0.0,24,0,0.0,0.0,48,2016
DISTRITO FEDERAL,29,356,0,0,0.0,0.0,0,0,0.0,0.0,48,2016
TLAXCALA,19,39,0,0,0.0,0.0,0,0,0.0,0.0,48,2016
GUERRERO,13045.0,6709.0,985.0,977.0,289.0,725.0,1274.0,1702.0,5.0,2.0,33,2016
VERACRUZ,10711.0,8403.0,1017.0,598.0,334.0,162.0,1351.0,760.0,1.0,0.0,33,2016
CHIAPAS,8083.0,267.0,725.0,469.0,195.0,194.0,920.0,663.0,0.0,0.0,33,2016
JALISCO,4138.0,5448.0,379.0,448.0,77.0,82.0,456.0,530.0,0.0,1.0,33,2016
MICHOACÁN,6564.0,2441.0,707.0,457.0,9.0,31.0,716.0,488.0,0.0,0.0,33,2016
NUEVO LEÓN,5298.0,5901.0,412.0,439.0,8.0,11.0,420.0,450.0,0.0,0.0,33,2016
TABASCO,2054.0,2383.0,247.0,246.0,73.0,104.0,320.0,350.0,0.0,2.0,33,2016
TAMAULIPAS,2355.0,2691.0,219.0,216.0,10.0,9.0,229.0,225.0,0.0,0.0,33,2016
MÉXICO,880.0,720.0,21.0,209.0,0.0,5.0,21.0,214.0,0.0,0.0,33,2016
COLIMA,15172.0,12.0,811.0,164.0,80.0,42.0,891.0,206.0,0.0,0.0,33,2016
NAYARIT,2321.0,2277.0,176.0,112.0,195.0,75.0,371.0,187.0,0.0,0.0,33,2016
QUINTANA ROO,2817.0,1513.0,326.0,121.0,176.0,51.0,502.0,172.0,1.0,1.0,33,2016
OAXACA,4404.0,2223.0,234.0,109.0,43.0,47.0,277.0,156.0,1.0,1.0,33,2016
MORELOS,3840.0,2479.0,284.0,60.0,25.0,81.0,309.0,141.0,0.0,2.0,33,2016
SINALOA,1008.0,1103.0,225.0,91.0,84.0,24.0,309.0,115.0,0.0,0.0,33,2016
SONORA,1680.0,712.0,448.0,92.0,185.0,22.0,633.0,114.0,3.0,0.0,33,2016
YUCATÁN,6165.0,1391.0,480.0,69.0,153.0,42.0,633.0,111.0,0.0,0.0,33,2016
SAN LUIS POTOSÍ,1263.0,744.0,78.0,93.0,0.0,1.0,78.0,94.0,0.0,0.0,33,2016
PUEBLA,1679.0,979.0,236.0,88.0,20.0,3.0,256.0,91.0,0.0,0.0,33,2016
CAMPECHE,3778.0,1303.0,238.0,51.0,52.0,14.0,290.0,65.0,0.0,1.0,33,2016
BAJA CALIFORNIA SUR,369.0,585.0,61.0,52.0,3.0,3.0,64.0,55.0,0.0,0.0,33,2016
HIDALGO,403.0,375.0,37.0,39.0,0.0,1.0,37.0,40.0,0.0,0.0,33,2016
DURANGO,22.0,106.0,5.0,33.0,0.0,0.0,5.0,33.0,0.0,0.0,33,2016
COAHUILA,221.0,2675.0,12.0,17.0,0.0,0.0,12.0,17.0,0.0,0.0,33,2016
GUANAJUATO,42.0,49.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,33,2016
BAJA CALIFORNIA,108.0,131.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,33,2016
AGUASCALIENTES,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2016
CHIHUAHUA,4.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2016
DISTRITO FEDERAL,52.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2016
QUERÉTARO,23.0,20.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33,2016
TLAXCALA,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2016
ZACATECAS,242.0,66.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,33,2016
GUERRERO,12663.0,6282.0,949.0,924.0,278.0,693.0,1227.0,1617.0,5.0,2.0,32,2016
VERACRUZ,9446.0,6971.0,926.0,537.0,319.0,155.0,1245.0,692.0,1.0,0.0,32,2016
CHIAPAS,7915.0,2619.0,698.0,463.0,186.0,191.0,884.0,654.0,0.0,0.0,32,2016
JALISCO,3673.0,5189.0,344.0,425.0,72.0,79.0,416.0,504.0,0.0,1.0,32,2016
MICHOACÁN,6015.0,2235.0,628.0,426.0,8.0,30.0,636.0,456.0,0.0,0.0,32,2016
NUEVO LEÓN,5129.0,5761.0,403.0,426.0,8.0,11.0,411.0,437.0,0.0,0.0,32,2016
TABASCO,1792.0,2150.0,223.0,245.0,66.0,104.0,289.0,349.0,0.0,2.0,32,2016
TAMAULIPAS,2264.0,2595.0,211.0,210.0,10.0,9.0,221.0,219.0,0.0,0.0,32,2016
MÉXICO,818.0,682.0,21.0,208.0,0.0,5.0,21.0,213.0,0.0,0.0,32,2016
COLIMA,14063.0,2721.0,762.0,152.0,78.0,41.0,840.0,193.0,0.0,0.0,32,2016
NAYARIT,2007.0,2223.0,159.0,107.0,165.0,73.0,324.0,180.0,0.0,0.0,32,2016
QUINTANA ROO,2569.0,1398.0,301.0,114.0,165.0,51.0,466.0,165.0,1.0,1.0,32,2016
OAXACA,4154.0,2130.0,234.0,105.0,43.0,47.0,277.0,152.0,1.0,1.0,32,2016
MORELOS,3350.0,2185.0,272.0,56.0,22.0,70.0,294.0,126.0,0.0,2.0,32,2016
SONORA,1579.0,689.0,443.0,90.0,183.0,22.0,626.0,112.0,3.0,0.0,32,2016
SINALOA,945.0,1068.0,217.0,90.0,83.0,21.0,300.0,111.0,0.0,0.0,32,2016
YUCATÁN,4789.0,1210.0,362.0,67.0,133.0,41.0,495.0,108.0,0.0,0.0,32,2016
